"poly","ring","x","y","st"
"45_74",1,33791,16351,"45"
"45_74",1,33792,16354,"45"
"45_74",1,33793,16359,"45"
"45_74",1,33794,16373,"45"
"45_74",1,33814,16395,"45"
"45_74",1,33810,16423,"45"
"45_74",1,33798,16432,"45"
"45_74",1,33798,16446,"45"
"45_74",1,33814,16445,"45"
"45_74",1,33819,16456,"45"
"45_74",1,33811,16467,"45"
"45_74",1,33793,16470,"45"
"45_74",1,33792,16452,"45"
"45_74",1,33777,16455,"45"
"45_74",1,33775,16476,"45"
"45_74",1,33779,16487,"45"
"45_74",1,33772,16470,"45"
"45_74",1,33762,16477,"45"
"45_74",1,33748,16476,"45"
"45_74",1,33737,16468,"45"
"45_74",1,33726,16468,"45"
"45_74",1,33717,16453,"45"
"45_74",1,33709,16453,"45"
"45_74",1,33688,16442,"45"
"45_74",1,33696,16429,"45"
"45_74",1,33680,16420,"45"
"45_74",1,33682,16411,"45"
"45_74",1,33659,16394,"45"
"45_74",1,33641,16402,"45"
"45_74",1,33634,16413,"45"
"45_74",1,33598,16404,"45"
"45_74",1,33579,16406,"45"
"45_74",1,33549,16403,"45"
"45_74",1,33541,16395,"45"
"45_74",1,33530,16398,"45"
"45_74",1,33513,16374,"45"
"45_74",2,33868,16450,"45"
"45_74",2,33870,16463,"45"
"45_74",2,33859,16472,"45"
"45_74",2,33847,16469,"45"
"45_74",2,33829,16438,"45"
"45_74",2,33851,16430,"45"
"45_74",2,33863,16432,"45"
"45_74",2,33868,16450,"45"
"45_74",3,33879,16354,"45"
"45_74",3,33873,16362,"45"
"45_74",3,33851,16374,"45"
"45_74",3,33844,16358,"45"
"45_74",3,33861,16347,"45"
"45_74",3,33879,16354,"45"
"45_75",1,33113,16146,"45"
"45_75",1,33140,16163,"45"
"45_75",1,33138,16176,"45"
"45_75",1,33150,16181,"45"
"45_75",1,33160,16166,"45"
"45_75",1,33191,16160,"45"
"45_75",1,33188,16147,"45"
"45_75",1,33166,16152,"45"
"45_75",1,33172,16127,"45"
"45_75",1,33182,16124,"45"
"45_75",1,33173,16109,"45"
"45_75",1,33162,16106,"45"
"45_75",1,33172,16116,"45"
"45_75",1,33169,16127,"45"
"45_75",1,33146,16130,"45"
"45_75",1,33140,16162,"45"
"45_75",1,33113,16146,"45"
"45_76",1,33419,16316,"45"
"45_76",1,33450,16323,"45"
"45_76",1,33451,16306,"45"
"45_76",1,33419,16316,"45"
"45_77",1,33655,15872,"45"
"45_77",1,33645,15867,"45"
"45_77",1,33629,15881,"45"
"45_77",1,33662,15910,"45"
"45_77",1,33659,15920,"45"
"45_77",1,33668,15930,"45"
"45_77",1,33663,15947,"45"
"45_77",1,33680,15953,"45"
"45_77",1,33695,15934,"45"
"45_77",1,33694,15919,"45"
"45_77",1,33683,15901,"45"
"45_77",1,33683,15898,"45"
"45_77",1,33691,15891,"45"
"45_77",1,33684,15876,"45"
"45_77",1,33655,15872,"45"
"45_78",1,33305,16166,"45"
"45_78",1,33298,16226,"45"
"45_78",1,33309,16217,"45"
"45_78",1,33300,16209,"45"
"45_78",1,33302,16195,"45"
"45_78",1,33317,16196,"45"
"45_78",1,33313,16171,"45"
"45_78",1,33305,16166,"45"
"45_79",1,33366,16245,"45"
"45_79",1,33377,16246,"45"
"45_79",1,33371,16258,"45"
"45_79",1,33380,16258,"45"
"45_79",1,33390,16266,"45"
"45_79",1,33398,16249,"45"
"45_79",1,33377,16246,"45"
"45_79",1,33377,16240,"45"
"45_79",1,33370,16240,"45"
"45_79",1,33366,16245,"45"
"45_80",1,33496,16353,"45"
"45_80",1,33514,16348,"45"
"45_80",1,33519,16361,"45"
"45_80",1,33542,16365,"45"
"45_80",1,33551,16363,"45"
"45_80",1,33568,16370,"45"
"45_80",1,33583,16368,"45"
"45_80",1,33571,16340,"45"
"45_80",1,33553,16334,"45"
"45_80",1,33532,16333,"45"
"45_80",1,33540,16318,"45"
"45_80",1,33555,16315,"45"
"45_80",1,33547,16301,"45"
"45_80",1,33529,16305,"45"
"45_80",1,33518,16330,"45"
"45_80",1,33515,16345,"45"
"45_80",1,33499,16341,"45"
"45_80",1,33496,16353,"45"
"45_81",1,33330,16257,"45"
"45_81",1,33333,16241,"45"
"45_81",1,33311,16239,"45"
"45_81",1,33313,16253,"45"
"45_81",1,33330,16257,"45"
"45_82",1,33306,15988,"45"
"45_82",1,33289,15995,"45"
"45_82",1,33295,16013,"45"
"45_82",1,33308,16007,"45"
"45_82",1,33306,15988,"45"
"45_83",1,33276,16008,"45"
"45_83",1,33260,15999,"45"
"45_83",1,33256,16017,"45"
"45_83",1,33271,16017,"45"
"45_83",1,33276,16008,"45"
"45_84",1,33496,16353,"45"
"45_84",1,33496,16336,"45"
"45_84",1,33477,16325,"45"
"45_84",1,33465,16333,"45"
"45_84",1,33454,16354,"45"
"45_84",1,33472,16353,"45"
"45_84",1,33493,16358,"45"
"45_84",1,33496,16353,"45"
"45_85",1,33314,15596,"45"
"45_85",1,33324,15586,"45"
"45_85",1,33320,15576,"45"
"45_85",1,33298,15580,"45"
"45_85",1,33296,15593,"45"
"45_85",1,33314,15596,"45"
"45_86",1,33280,15611,"45"
"45_86",1,33280,15596,"45"
"45_86",1,33277,15597,"45"
"45_86",1,33280,15611,"45"
"45_87",1,33329,15781,"45"
"45_87",1,33319,15762,"45"
"45_87",1,33309,15720,"45"
"45_87",1,33299,15697,"45"
"45_87",1,33303,15692,"45"
"45_87",1,33297,15693,"45"
"45_87",1,33292,15686,"45"
"45_87",1,33278,15673,"45"
"45_87",1,33277,15658,"45"
"45_87",1,33282,15640,"45"
"45_87",1,33280,15626,"45"
"45_87",1,33280,15645,"45"
"45_87",1,33277,15658,"45"
"45_87",1,33278,15672,"45"
"45_87",1,33283,15681,"45"
"45_87",1,33291,15686,"45"
"45_87",1,33298,15695,"45"
"45_87",1,33300,15709,"45"
"45_87",1,33308,15718,"45"
"45_87",1,33323,15781,"45"
"45_87",1,33329,15781,"45"
"45_88",1,33422,15602,"45"
"45_88",1,33398,15617,"45"
"45_88",1,33399,15630,"45"
"45_88",1,33423,15612,"45"
"45_88",1,33422,15602,"45"
"45_89",1,33385,15668,"45"
"45_89",1,33392,15649,"45"
"45_89",1,33366,15649,"45"
"45_89",1,33385,15668,"45"
"45_90",1,33413,15797,"45"
"45_90",1,33439,15814,"45"
"45_90",1,33444,15796,"45"
"45_90",1,33424,15780,"45"
"45_90",1,33413,15797,"45"
"45_91",1,33655,15872,"45"
"45_91",1,33682,15871,"45"
"45_91",1,33690,15883,"45"
"45_91",1,33692,15893,"45"
"45_91",1,33684,15898,"45"
"45_91",1,33686,15905,"45"
"45_91",1,33690,15908,"45"
"45_91",1,33696,15920,"45"
"45_91",1,33719,15943,"45"
"45_91",1,33729,15973,"45"
"45_91",1,33739,15967,"45"
"45_91",1,33754,15983,"45"
"45_91",1,33765,15989,"45"
"45_91",1,33787,15976,"45"
"45_91",1,33802,15973,"45"
"45_91",1,33797,15951,"45"
"45_91",1,33760,15922,"45"
"45_91",1,33747,15905,"45"
"45_91",1,33731,15872,"45"
"45_91",1,33738,15861,"45"
"45_91",1,33724,15856,"45"
"45_91",1,33706,15865,"45"
"45_91",1,33687,15854,"45"
"45_91",1,33673,15853,"45"
"45_91",1,33672,15841,"45"
"45_91",1,33646,15833,"45"
"45_91",1,33641,15840,"45"
"45_91",1,33660,15856,"45"
"45_91",1,33655,15872,"45"
"45_92",1,33393,16602,"45"
"45_92",1,33399,16611,"45"
"45_92",1,33413,16601,"45"
"45_92",1,33422,16616,"45"
"45_92",1,33446,16615,"45"
"45_92",1,33459,16636,"45"
"45_92",1,33456,16643,"45"
"45_92",1,33470,16653,"45"
"45_92",1,33466,16667,"45"
"45_92",1,33448,16675,"45"
"45_92",1,33442,16683,"45"
"45_92",1,33428,16685,"45"
"45_92",1,33423,16635,"45"
"45_92",1,33400,16656,"45"
"45_92",1,33390,16681,"45"
"45_92",1,33419,16703,"45"
"45_92",1,33415,16714,"45"
"45_92",1,33431,16716,"45"
"45_92",1,33429,16696,"45"
"45_92",1,33443,16695,"45"
"45_92",1,33469,16670,"45"
"45_92",1,33489,16679,"45"
"45_92",1,33494,16659,"45"
"45_92",1,33510,16648,"45"
"45_92",1,33521,16650,"45"
"45_92",1,33524,16664,"45"
"45_92",1,33517,16685,"45"
"45_92",1,33495,16694,"45"
"45_92",1,33497,16710,"45"
"45_92",1,33514,16702,"45"
"45_92",1,33524,16690,"45"
"45_92",1,33545,16715,"45"
"45_92",1,33549,16732,"45"
"45_92",1,33529,16737,"45"
"45_92",1,33539,16747,"45"
"45_92",1,33528,16764,"45"
"45_92",1,33539,16769,"45"
"45_92",1,33548,16746,"45"
"45_92",1,33561,16729,"45"
"45_92",1,33568,16712,"45"
"45_92",1,33568,16701,"45"
"45_92",1,33569,16697,"45"
"45_92",1,33573,16684,"45"
"45_92",1,33568,16699,"45"
"45_92",1,33539,16673,"45"
"45_92",1,33556,16662,"45"
"45_92",1,33573,16662,"45"
"45_92",1,33569,16625,"45"
"45_92",1,33554,16636,"45"
"45_92",1,33530,16643,"45"
"45_92",1,33530,16630,"45"
"45_92",1,33542,16607,"45"
"45_92",1,33526,16602,"45"
"45_92",1,33514,16582,"45"
"45_92",1,33500,16598,"45"
"45_92",1,33506,16616,"45"
"45_92",1,33521,16624,"45"
"45_92",1,33509,16636,"45"
"45_92",1,33485,16605,"45"
"45_92",1,33495,16590,"45"
"45_92",1,33491,16582,"45"
"45_92",1,33468,16579,"45"
"45_92",1,33458,16571,"45"
"45_92",1,33461,16560,"45"
"45_92",1,33477,16548,"45"
"45_92",1,33489,16551,"45"
"45_92",1,33497,16530,"45"
"45_92",1,33484,16517,"45"
"45_92",1,33469,16520,"45"
"45_92",1,33436,16556,"45"
"45_92",1,33425,16555,"45"
"45_92",1,33411,16565,"45"
"45_92",1,33399,16559,"45"
"45_92",1,33412,16545,"45"
"45_92",1,33383,16578,"45"
"45_92",1,33396,16572,"45"
"45_92",1,33412,16586,"45"
"45_92",1,33412,16597,"45"
"45_92",1,33393,16602,"45"
"45_93",1,33384,16543,"45"
"45_93",1,33401,16534,"45"
"45_93",1,33391,16519,"45"
"45_93",1,33377,16513,"45"
"45_93",1,33359,16513,"45"
"45_93",1,33338,16532,"45"
"45_93",1,33319,16525,"45"
"45_93",1,33314,16501,"45"
"45_93",1,33304,16526,"45"
"45_93",1,33325,16548,"45"
"45_93",1,33329,16558,"45"
"45_93",1,33350,16565,"45"
"45_93",1,33346,16579,"45"
"45_93",1,33363,16587,"45"
"45_93",1,33373,16576,"45"
"45_93",1,33369,16559,"45"
"45_93",1,33384,16543,"45"
"45_94",1,33057,16551,"45"
"45_94",1,33065,16563,"45"
"45_94",1,33074,16553,"45"
"45_94",1,33069,16536,"45"
"45_94",1,33057,16551,"45"
"45_95",1,33480,16442,"45"
"45_95",1,33456,16477,"45"
"45_95",1,33443,16470,"45"
"45_95",1,33433,16491,"45"
"45_95",1,33415,16510,"45"
"45_95",1,33424,16522,"45"
"45_95",1,33437,16510,"45"
"45_95",1,33461,16480,"45"
"45_95",1,33467,16488,"45"
"45_95",1,33455,16503,"45"
"45_95",1,33469,16520,"45"
"45_95",1,33495,16474,"45"
"45_95",1,33473,16457,"45"
"45_95",1,33480,16442,"45"
"45_96",1,33286,16754,"45"
"45_96",1,33288,16788,"45"
"45_96",1,33303,16811,"45"
"45_96",1,33316,16804,"45"
"45_96",1,33322,16817,"45"
"45_96",1,33341,16829,"45"
"45_96",1,33353,16823,"45"
"45_96",1,33345,16808,"45"
"45_96",1,33352,16796,"45"
"45_96",1,33339,16776,"45"
"45_96",1,33326,16781,"45"
"45_96",1,33290,16779,"45"
"45_96",1,33286,16754,"45"
"45_97",1,33406,16769,"45"
"45_97",1,33409,16736,"45"
"45_97",1,33381,16724,"45"
"45_97",1,33384,16712,"45"
"45_97",1,33368,16694,"45"
"45_97",1,33341,16679,"45"
"45_97",1,33332,16699,"45"
"45_97",1,33344,16702,"45"
"45_97",1,33352,16709,"45"
"45_97",1,33349,16717,"45"
"45_97",1,33356,16721,"45"
"45_97",1,33364,16730,"45"
"45_97",1,33358,16744,"45"
"45_97",1,33350,16745,"45"
"45_97",1,33351,16755,"45"
"45_97",1,33376,16786,"45"
"45_97",1,33387,16794,"45"
"45_97",1,33402,16794,"45"
"45_97",1,33428,16781,"45"
"45_97",1,33435,16790,"45"
"45_97",1,33451,16772,"45"
"45_97",1,33455,16761,"45"
"45_97",1,33471,16743,"45"
"45_97",1,33458,16739,"45"
"45_97",1,33439,16755,"45"
"45_97",1,33420,16744,"45"
"45_97",1,33418,16767,"45"
"45_97",1,33406,16769,"45"
"45_98",1,33321,16416,"45"
"45_98",1,33319,16431,"45"
"45_98",1,33328,16439,"45"
"45_98",1,33338,16426,"45"
"45_98",1,33321,16416,"45"
"45_99",1,33257,16454,"45"
"45_99",1,33266,16465,"45"
"45_99",1,33265,16480,"45"
"45_99",1,33274,16487,"45"
"45_99",1,33278,16464,"45"
"45_99",1,33267,16465,"45"
"45_99",1,33257,16454,"45"
"45_100",1,33601,16550,"45"
"45_100",1,33610,16561,"45"
"45_100",1,33636,16555,"45"
"45_100",1,33633,16575,"45"
"45_100",1,33642,16580,"45"
"45_100",1,33646,16556,"45"
"45_100",1,33656,16534,"45"
"45_100",1,33668,16545,"45"
"45_100",1,33674,16560,"45"
"45_100",1,33692,16540,"45"
"45_100",1,33706,16520,"45"
"45_100",1,33703,16510,"45"
"45_100",1,33713,16501,"45"
"45_100",1,33697,16490,"45"
"45_100",1,33678,16492,"45"
"45_100",1,33671,16483,"45"
"45_100",1,33688,16475,"45"
"45_100",1,33682,16464,"45"
"45_100",1,33680,16461,"45"
"45_100",1,33676,16459,"45"
"45_100",1,33674,16461,"45"
"45_100",1,33673,16460,"45"
"45_100",1,33676,16456,"45"
"45_100",1,33673,16456,"45"
"45_100",1,33669,16459,"45"
"45_100",1,33664,16462,"45"
"45_100",1,33613,16452,"45"
"45_100",1,33601,16446,"45"
"45_100",1,33579,16456,"45"
"45_100",1,33576,16479,"45"
"45_100",1,33599,16494,"45"
"45_100",1,33615,16476,"45"
"45_100",1,33626,16504,"45"
"45_100",1,33630,16525,"45"
"45_100",1,33623,16536,"45"
"45_100",1,33605,16527,"45"
"45_100",1,33592,16534,"45"
"45_100",1,33580,16549,"45"
"45_100",1,33560,16556,"45"
"45_100",1,33547,16541,"45"
"45_100",1,33526,16545,"45"
"45_100",1,33545,16577,"45"
"45_100",1,33559,16578,"45"
"45_100",1,33570,16567,"45"
"45_100",1,33601,16550,"45"
"45_101",1,33172,16671,"45"
"45_101",1,33171,16678,"45"
"45_101",1,33188,16696,"45"
"45_101",1,33185,16685,"45"
"45_101",1,33172,16671,"45"
"45_102",1,33401,16819,"45"
"45_102",1,33397,16831,"45"
"45_102",1,33407,16851,"45"
"45_102",1,33418,16849,"45"
"45_102",1,33426,16822,"45"
"45_102",1,33417,16811,"45"
"45_102",1,33401,16819,"45"
"45_103",1,33208,16468,"45"
"45_103",1,33215,16429,"45"
"45_103",1,33234,16425,"45"
"45_103",1,33253,16413,"45"
"45_103",1,33252,16401,"45"
"45_103",1,33225,16364,"45"
"45_103",1,33201,16372,"45"
"45_103",1,33180,16369,"45"
"45_103",1,33167,16363,"45"
"45_103",1,33149,16387,"45"
"45_103",1,33158,16416,"45"
"45_103",1,33140,16428,"45"
"45_103",1,33137,16445,"45"
"45_103",1,33118,16447,"45"
"45_103",1,33119,16498,"45"
"45_103",1,33111,16505,"45"
"45_103",1,33130,16501,"45"
"45_103",1,33139,16502,"45"
"45_103",1,33148,16507,"45"
"45_103",1,33161,16510,"45"
"45_103",1,33169,16509,"45"
"45_103",1,33148,16507,"45"
"45_103",1,33139,16501,"45"
"45_103",1,33131,16500,"45"
"45_103",1,33208,16468,"45"
"45_104",1,33253,16644,"45"
"45_104",1,33260,16650,"45"
"45_104",1,33279,16654,"45"
"45_104",1,33279,16623,"45"
"45_104",1,33268,16627,"45"
"45_104",1,33261,16645,"45"
"45_104",1,33253,16644,"45"
"45_105",1,33379,16866,"45"
"45_105",1,33385,16865,"45"
"45_105",1,33365,16859,"45"
"45_105",1,33367,16847,"45"
"45_105",1,33352,16843,"45"
"45_105",1,33338,16849,"45"
"45_105",1,33337,16860,"45"
"45_105",1,33345,16876,"45"
"45_105",1,33357,16876,"45"
"45_105",1,33351,16850,"45"
"45_105",1,33363,16858,"45"
"45_105",1,33369,16861,"45"
"45_105",1,33374,16868,"45"
"45_105",1,33379,16866,"45"
"45_106",1,33390,16636,"45"
"45_106",1,33390,16621,"45"
"45_106",1,33358,16622,"45"
"45_106",1,33355,16630,"45"
"45_106",1,33340,16635,"45"
"45_106",1,33319,16622,"45"
"45_106",1,33321,16606,"45"
"45_106",1,33302,16617,"45"
"45_106",1,33321,16648,"45"
"45_106",1,33345,16668,"45"
"45_106",1,33362,16663,"45"
"45_106",1,33364,16649,"45"
"45_106",1,33380,16650,"45"
"45_106",1,33390,16636,"45"
"45_107",1,33049,16496,"45"
"45_107",1,33076,16493,"45"
"45_107",1,33088,16497,"45"
"45_107",1,33102,16493,"45"
"45_107",1,33106,16478,"45"
"45_107",1,33090,16468,"45"
"45_107",1,33081,16474,"45"
"45_107",1,33073,16450,"45"
"45_107",1,33048,16472,"45"
"45_107",1,33059,16486,"45"
"45_107",1,33049,16496,"45"
"45_108",1,33183,16327,"45"
"45_108",1,33214,16320,"45"
"45_108",1,33232,16324,"45"
"45_108",1,33241,16319,"45"
"45_108",1,33259,16326,"45"
"45_108",1,33283,16327,"45"
"45_108",1,33312,16348,"45"
"45_108",1,33329,16347,"45"
"45_108",1,33330,16339,"45"
"45_108",1,33327,16335,"45"
"45_108",1,33323,16335,"45"
"45_108",1,33320,16332,"45"
"45_108",1,33316,16332,"45"
"45_108",1,33313,16331,"45"
"45_108",1,33307,16313,"45"
"45_108",1,33246,16282,"45"
"45_108",1,33233,16273,"45"
"45_108",1,33207,16282,"45"
"45_108",1,33151,16280,"45"
"45_108",1,33162,16291,"45"
"45_108",1,33170,16307,"45"
"45_108",1,33177,16306,"45"
"45_108",1,33183,16327,"45"
"45_109",1,33501,16477,"45"
"45_109",1,33518,16520,"45"
"45_109",1,33532,16517,"45"
"45_109",1,33532,16505,"45"
"45_109",1,33518,16486,"45"
"45_109",1,33501,16477,"45"
"45_110",1,33169,16509,"45"
"45_110",1,33165,16513,"45"
"45_110",1,33193,16558,"45"
"45_110",1,33213,16557,"45"
"45_110",1,33220,16521,"45"
"45_110",1,33233,16537,"45"
"45_110",1,33254,16531,"45"
"45_110",1,33256,16548,"45"
"45_110",1,33262,16539,"45"
"45_110",1,33260,16525,"45"
"45_110",1,33208,16468,"45"
"45_110",1,33172,16501,"45"
"45_110",1,33169,16509,"45"
"45_111",1,33129,16355,"45"
"45_111",1,33118,16333,"45"
"45_111",1,33136,16328,"45"
"45_111",1,33133,16310,"45"
"45_111",1,33112,16316,"45"
"45_111",1,33112,16335,"45"
"45_111",1,33129,16355,"45"
"45_112",1,33307,16649,"45"
"45_112",1,33296,16633,"45"
"45_112",1,33286,16650,"45"
"45_112",1,33307,16649,"45"
"45_113",1,33298,16551,"45"
"45_113",1,33290,16535,"45"
"45_113",1,33280,16547,"45"
"45_113",1,33292,16559,"45"
"45_113",1,33298,16551,"45"
"45_114",1,32291,15251,"45"
"45_114",1,32293,15242,"45"
"45_114",1,32271,15234,"45"
"45_114",1,32281,15258,"45"
"45_114",1,32291,15251,"45"
"45_115",1,32134,15410,"45"
"45_115",1,32109,15400,"45"
"45_115",1,32097,15422,"45"
"45_115",1,32071,15424,"45"
"45_115",1,32068,15438,"45"
"45_115",1,32074,15454,"45"
"45_115",1,32088,15460,"45"
"45_115",1,32099,15472,"45"
"45_115",1,32099,15521,"45"
"45_115",1,32106,15536,"45"
"45_115",1,32133,15531,"45"
"45_115",1,32137,15512,"45"
"45_115",1,32110,15475,"45"
"45_115",1,32101,15456,"45"
"45_115",1,32100,15425,"45"
"45_115",1,32114,15429,"45"
"45_115",1,32113,15421,"45"
"45_115",1,32129,15419,"45"
"45_115",1,32134,15410,"45"
"45_116",1,32083,15265,"45"
"45_116",1,32099,15276,"45"
"45_116",1,32106,15272,"45"
"45_116",1,32099,15264,"45"
"45_116",1,32083,15265,"45"
"45_117",1,31903,15321,"45"
"45_117",1,31912,15294,"45"
"45_117",1,31898,15290,"45"
"45_117",1,31876,15273,"45"
"45_117",1,31871,15284,"45"
"45_117",1,31885,15296,"45"
"45_117",1,31888,15315,"45"
"45_117",1,31903,15321,"45"
"45_118",1,32194,15417,"45"
"45_118",1,32198,15414,"45"
"45_118",1,32239,15410,"45"
"45_118",1,32220,15402,"45"
"45_118",1,32193,15403,"45"
"45_118",1,32194,15417,"45"
"45_119",1,32188,15287,"45"
"45_119",1,32170,15293,"45"
"45_119",1,32185,15303,"45"
"45_119",1,32188,15287,"45"
"45_120",1,32008,15412,"45"
"45_120",1,31995,15410,"45"
"45_120",1,31978,15416,"45"
"45_120",1,31954,15416,"45"
"45_120",1,31975,15430,"45"
"45_120",1,32005,15420,"45"
"45_120",1,32008,15412,"45"
"45_121",1,32047,15426,"45"
"45_121",1,32022,15423,"45"
"45_121",1,32019,15429,"45"
"45_121",1,32047,15426,"45"
"45_122",1,31824,15745,"45"
"45_122",1,31822,15746,"45"
"45_122",1,31824,15745,"45"
"45_123",1,31892,15790,"45"
"45_123",1,31863,15762,"45"
"45_123",1,31851,15754,"45"
"45_123",1,31854,15745,"45"
"45_123",1,31847,15744,"45"
"45_123",1,31843,15751,"45"
"45_123",1,31853,15756,"45"
"45_123",1,31892,15790,"45"
"45_124",1,31600,15735,"45"
"45_124",1,31612,15740,"45"
"45_124",1,31629,15734,"45"
"45_124",1,31672,15749,"45"
"45_124",1,31680,15733,"45"
"45_124",1,31682,15715,"45"
"45_124",1,31667,15704,"45"
"45_124",1,31660,15721,"45"
"45_124",1,31640,15712,"45"
"45_124",1,31623,15734,"45"
"45_124",1,31600,15735,"45"
"45_125",1,31823,15744,"45"
"45_125",1,31816,15743,"45"
"45_125",1,31820,15747,"45"
"45_125",1,31822,15746,"45"
"45_125",1,31823,15744,"45"
"45_126",1,31753,15843,"45"
"45_126",1,31747,15820,"45"
"45_126",1,31733,15836,"45"
"45_126",1,31753,15843,"45"
"45_127",1,31877,15548,"45"
"45_127",1,31859,15573,"45"
"45_127",1,31884,15586,"45"
"45_127",1,31892,15577,"45"
"45_127",1,31894,15554,"45"
"45_127",1,31877,15548,"45"
"45_128",1,31732,15584,"45"
"45_128",1,31750,15578,"45"
"45_128",1,31752,15564,"45"
"45_128",1,31749,15543,"45"
"45_128",1,31758,15536,"45"
"45_128",1,31747,15530,"45"
"45_128",1,31731,15530,"45"
"45_128",1,31723,15543,"45"
"45_128",1,31733,15551,"45"
"45_128",1,31719,15575,"45"
"45_128",1,31732,15584,"45"
"45_129",1,31823,15744,"45"
"45_129",1,31824,15745,"45"
"45_129",1,31824,15744,"45"
"45_129",1,31823,15744,"45"
"45_130",1,31800,15603,"45"
"45_130",1,31778,15594,"45"
"45_130",1,31770,15616,"45"
"45_130",1,31776,15624,"45"
"45_130",1,31793,15613,"45"
"45_130",1,31800,15603,"45"
"45_131",1,31812,15599,"45"
"45_131",1,31795,15625,"45"
"45_131",1,31805,15630,"45"
"45_131",1,31818,15614,"45"
"45_131",1,31812,15599,"45"
"45_132",1,31674,15815,"45"
"45_132",1,31651,15828,"45"
"45_132",1,31668,15826,"45"
"45_132",1,31674,15815,"45"
"45_133",1,31940,15572,"45"
"45_133",1,31912,15565,"45"
"45_133",1,31920,15584,"45"
"45_133",1,31940,15572,"45"
"45_134",1,31825,15744,"45"
"45_134",1,31824,15744,"45"
"45_134",1,31825,15745,"45"
"45_134",1,31825,15744,"45"
"45_135",1,31996,15876,"45"
"45_135",1,32003,15881,"45"
"45_135",1,31996,15895,"45"
"45_135",1,31973,15898,"45"
"45_135",1,31988,15911,"45"
"45_135",1,32002,15903,"45"
"45_135",1,32012,15911,"45"
"45_135",1,32028,15911,"45"
"45_135",1,32031,15902,"45"
"45_135",1,32005,15879,"45"
"45_135",1,31996,15876,"45"
"45_136",1,32658,17549,"45"
"45_136",1,32685,17541,"45"
"45_136",1,32704,17546,"45"
"45_136",1,32703,17563,"45"
"45_136",1,32717,17569,"45"
"45_136",1,32704,17560,"45"
"45_136",1,32706,17552,"45"
"45_136",1,32726,17568,"45"
"45_136",1,32724,17574,"45"
"45_136",1,32759,17577,"45"
"45_136",1,32767,17581,"45"
"45_136",1,32778,17584,"45"
"45_136",1,32786,17602,"45"
"45_136",1,32782,17617,"45"
"45_136",1,32773,17619,"45"
"45_136",1,32743,17611,"45"
"45_136",1,32745,17629,"45"
"45_136",1,32731,17654,"45"
"45_136",1,32746,17666,"45"
"45_136",1,32780,17667,"45"
"45_136",1,32792,17628,"45"
"45_136",1,32790,17605,"45"
"45_136",1,32784,17594,"45"
"45_136",1,32805,17585,"45"
"45_136",1,32814,17567,"45"
"45_136",1,32815,17547,"45"
"45_136",1,32794,17530,"45"
"45_136",1,32781,17566,"45"
"45_136",1,32770,17564,"45"
"45_136",1,32773,17577,"45"
"45_136",1,32772,17582,"45"
"45_136",1,32752,17573,"45"
"45_136",1,32761,17542,"45"
"45_136",1,32751,17544,"45"
"45_136",1,32745,17573,"45"
"45_136",1,32733,17569,"45"
"45_136",1,32705,17547,"45"
"45_136",1,32685,17541,"45"
"45_136",1,32663,17545,"45"
"45_136",1,32646,17537,"45"
"45_136",1,32632,17539,"45"
"45_136",1,32630,17526,"45"
"45_136",1,32646,17461,"45"
"45_136",1,32635,17461,"45"
"45_136",1,32635,17478,"45"
"45_136",1,32605,17467,"45"
"45_136",1,32576,17467,"45"
"45_136",1,32577,17435,"45"
"45_136",1,32587,17401,"45"
"45_136",1,32599,17371,"45"
"45_136",1,32595,17350,"45"
"45_136",1,32604,17312,"45"
"45_136",1,32621,17313,"45"
"45_136",1,32636,17303,"45"
"45_136",1,32629,17295,"45"
"45_136",1,32610,17301,"45"
"45_136",1,32625,17270,"45"
"45_136",1,32620,17261,"45"
"45_136",1,32611,17278,"45"
"45_136",1,32598,17281,"45"
"45_136",1,32591,17304,"45"
"45_136",1,32579,17312,"45"
"45_136",1,32582,17320,"45"
"45_136",1,32603,17311,"45"
"45_136",1,32595,17351,"45"
"45_136",1,32598,17372,"45"
"45_136",1,32588,17370,"45"
"45_136",1,32582,17398,"45"
"45_136",1,32570,17405,"45"
"45_136",1,32579,17416,"45"
"45_136",1,32568,17439,"45"
"45_136",1,32559,17431,"45"
"45_136",1,32557,17418,"45"
"45_136",1,32545,17415,"45"
"45_136",1,32550,17448,"45"
"45_136",1,32530,17451,"45"
"45_136",1,32513,17433,"45"
"45_136",1,32502,17437,"45"
"45_136",1,32498,17422,"45"
"45_136",1,32475,17429,"45"
"45_136",1,32467,17426,"45"
"45_136",1,32471,17401,"45"
"45_136",1,32438,17386,"45"
"45_136",1,32434,17397,"45"
"45_136",1,32450,17409,"45"
"45_136",1,32432,17418,"45"
"45_136",1,32389,17386,"45"
"45_136",1,32380,17369,"45"
"45_136",1,32355,17361,"45"
"45_136",1,32380,17370,"45"
"45_136",1,32388,17386,"45"
"45_136",1,32418,17410,"45"
"45_136",1,32417,17442,"45"
"45_136",1,32421,17454,"45"
"45_136",1,32448,17482,"45"
"45_136",1,32446,17492,"45"
"45_136",1,32458,17500,"45"
"45_136",1,32461,17510,"45"
"45_136",1,32480,17520,"45"
"45_136",1,32467,17486,"45"
"45_136",1,32471,17464,"45"
"45_136",1,32476,17474,"45"
"45_136",1,32492,17474,"45"
"45_136",1,32500,17430,"45"
"45_136",1,32514,17482,"45"
