"from_2020","to_2024"
"WORTH|COUNTY LINE","WORTH|COUNTY LINE"
"WORTH|PINEY WOODS","WORTH|SYLVESTER"
"WORTH|RED ROCK","WORTH|RED ROCK"
"SEMINOLE|PRECINCT 1","SEMINOLE|PRECINCT 1"
"SEMINOLE|PRECINCT 5","SEMINOLE|PRECINCT 5"
"DECATUR|RECOVERY","DECATUR|RECOVERY"
"DECATUR|KENDRICK","DECATUR|KENDRICK"
"MILLER|COLQUITT-MILLER","MILLER|COLQUITT-MILLER"
"EARLY|CUBA","EARLY|CUBA"
"EARLY|BLAKELY","EARLY|BLAKELY"
"GRADY|LIMESINK","GRADY|LIMESINK"
"MITCHELL|BRANCHVILLE","MITCHELL|BRANCHVILLE"
"GRADY|BLOWING CAVE","GRADY|BLOWING CAVE"
"GRADY|SPENCE","GRADY|SPENCE"
"GRADY|MIDWAY","GRADY|MIDWAY"
"GRADY|CAIRO 5TH DISTR","GRADY|CAIRO 5TH DISTR"
"GRADY|WOODLAND","GRADY|WOODLAND"
"GRADY|PINE PARK","GRADY|PINE PARK"
"DECATUR|BDGE-FAIRGROUNDS","DECATUR|BDGE-FAIRGROUNDS"
"DECATUR|MT. PLEASANT","DECATUR|MT. PLEASANT"
"MITCHELL|HOPEFUL","MITCHELL|HOPEFUL"
"BAKER|ANNA","BAKER|ANNA"
"BAKER|MILFORD","BAKER|MILFORD"
"EARLY|ARLINGTON","EARLY|ARLINGTON"
"CALHOUN|ARLINGTON","CALHOUN|ARLINGTON"
"DECATUR|WEST BAINBRIDGE","DECATUR|WEST BAINBRIDGE"
"BAKER|HOGGARDS MILL","BAKER|HOGGARDS MILL"
"BAKER|ELMODEL","BAKER|ELMODEL"
"GRADY|HIGDON","GRADY|HIGDON"
"MITCHELL|PELHAM","MITCHELL|PELHAM"
"BAKER|NEWTON","BAKER|ELMODEL"
"MITCHELL|CAMILLA NORTH","MITCHELL|CAMILLA NORTH"
"THOMAS|TC PUBLIC LIBRARY/SCOTT","THOMAS|TC PUBLIC LIBRARY/SCOTT"
"THOMAS|REMINGTON ESC","THOMAS|REMINGTON ESC"
"THOMAS|NEW COVENANT","THOMAS|NEW COVENANT"
"SEMINOLE|PRECINCT 3","SEMINOLE|PRECINCT 3"
"SEMINOLE|PRECINCT 4","SEMINOLE|PRECINCT 4"
"DECATUR|BRINSON","DECATUR|BRINSON"
"DECATUR|BAINBRIDGE-COLISEUM","DECATUR|KIRBO CENTER"
"DECATUR|ATTAPULGUS","DECATUR|ATTAPULGUS"
"DECATUR|CLIMAX","DECATUR|CLIMAX"
"MITCHELL|CAMILLA SOUTH","MITCHELL|CAMILLA SOUTH"
"MITCHELL|BACONTON","MITCHELL|BACONTON"
"THOMAS|OCHLOCKNEE","THOMAS|OCHLOCKNEE"
"THOMAS|MEIGS","THOMAS|MEIGS"
"GRADY|WHIGHAM","GRADY|WHIGHAM"
"GRADY|RAGAN","GRADY|RAGAN"
"GRADY|DUNCANVILLE","GRADY|DUNCANVILLE"
"GRADY|CAIRO 4TH DISTR","GRADY|CAIRO 4TH DISTR"
"THOMAS|DOUGLASS","THOMAS|DOUGLASS"
"THOMAS|RESOURCE CENTER","THOMAS|RESOURCE CENTER"
"THOMAS|TC PUBLIC LIBRARY/JERGER","THOMAS|TC PUBLIC LIBRARY/JERGER"
"MUSCOGEE|CUSSETA RD","MUSCOGEE|CUSSETA RD"
"MUSCOGEE|WYNNTON/BRITT","MUSCOGEE|INC COLUMBUS/WYNNTON"
"MUSCOGEE|CARVER/MACK","MUSCOGEE|COLUMBUS PUBLIC LIBRARY"
"MUSCOGEE|ST PAUL/CLUBVIEW","MUSCOGEE|ST PAUL"
"MARION|BRANTLEY","MARION|BRANTLEY"
"MARION|PINEKNOT","MARION|PINEKNOT"
"MARION|BUENA VISTA","MARION|BUENA VISTA"
"TAYLOR|PRECINCT 5","TAYLOR|PRECINCT 5"
"TAYLOR|PRECINCT 1","TAYLOR|PRECINCT 1"
"MUSCOGEE|ST. PETER","MUSCOGEE|ST. PETER"
"MUSCOGEE|ST MARK/HEIFERHORN","MUSCOGEE|CENTRAL BAPTIST"
"MUSCOGEE|CORNERSTONE","MUSCOGEE|CHATTAHOOCHEE"
"HARRIS|UPPER 19TH","HARRIS|UPPER 19TH"
"HARRIS|LOWER 19TH","HARRIS|LOWER 19TH"
"HARRIS|MULBERRY GROVE","HARRIS|MULBERRY GROVE"
"TROUP|WEST POINT","TROUP|WEST POINT"
"HARRIS|SKINNER","HARRIS|SKINNER"
"TROUP|LONG CANE","TROUP|LONG CANE"
"TROUP|GRAY HILL","TROUP|GRAY HILL"
"HARRIS|WHITESVILLE","HARRIS|WHITESVILLE"
"NA|NA","NA|NA"
"NA|NA","NA|NA"
"MUSCOGEE|MT PILGRIM","MUSCOGEE|NEW MT PILGRIM"
"NA|NA","NA|NA"
"MUSCOGEE|ST JOHN/BELVEDERE","MUSCOGEE|ST JOHN/SHIRLEY WINSTON"
"MUSCOGEE|EDGEWOOD BAPTIST","MUSCOGEE|EDGEWOOD BAPTIST"
"MUSCOGEE|HOLSEY/BUENA VISTA","MUSCOGEE|GATEWAY"
"COWETA|WELCOME","COWETA|WELCOME"
"COWETA|SMOKEY ROAD","COWETA|SMOKEY ROAD"
"COWETA|WESTSIDE","COWETA|WESTSIDE"
"COWETA|NEWNAN","COWETA|NEWNAN"
"COWETA|EXPO CENTER","COWETA|EXPO CENTER"
"COWETA|PANTHER CREEK","COWETA|PANTHER CREEK"
"COWETA|MORELAND","COWETA|MORELAND"
"MERIWETHER|LUTHERSVILLE","MERIWETHER|LUTHERSVILLE"
"COWETA|PINE ROAD","COWETA|PINE ROAD"
"MERIWETHER|LONE OAK","MERIWETHER|LONE OAK"
"COWETA|GRANTVILLE","COWETA|GRANTVILLE"
"MERIWETHER|8TH-GREENVILLE","MERIWETHER|8TH-GREENVILLE"
"MUSCOGEE|EPWORTH UMC","MUSCOGEE|EPWORTH UMC"
"MUSCOGEE|WYNNBROOK","MUSCOGEE|WYNNBROOK"
"MUSCOGEE|COLUMBUS TECH","MUSCOGEE|COLUMBUS TECH"
"MUSCOGEE|BRITT DAVID","MUSCOGEE|BRITT DAVID"
"MUSCOGEE|OUR LADY OF LOURDES","MUSCOGEE|OUR LADY OF LOURDES"
"MUSCOGEE|FIRST AFRICAN","MUSCOGEE|FIRST AFRICAN"
"MUSCOGEE|MARIANNA GALLOPS","MUSCOGEE|MARIANNA GALLOPS"
"QUITMAN|GEORGETOWN","QUITMAN|GEORGETOWN"
"STEWART|OMAHA","STEWART|OMAHA"
"NA|NA","NA|NA"
"NA|NA","NA|NA"
"CLAY|ZETTO","CLAY|ZETTO"
"CLAY|COURT HOUSE","CLAY|COURT HOUSE"
"CLAY|OLD HEAD START","CLAY|OLD HEAD START"
"QUITMAN|MORRIS","QUITMAN|MORRIS"
"TROUP|ADMINISTRATION BLDG","TROUP|ADMINISTRATION BLDG"
"TROUP|GRIGGS CENTER","TROUP|GRIGGS CENTER"
"TROUP|ROSEMONT","TROUP|ROSEMONT"
"MACON|MONTEZUMA #4","MACON|MONTEZUMA #4"
"MACON|IDEAL","MACON|IDEAL"
"MUSCOGEE|FAITH TABERNACLE","MUSCOGEE|FAITH TABERNACLE"
"CHATTAHOOCHEE|ACTIVITY CENTER","CHATTAHOOCHEE|ACTIVITY CENTER"
"NA|NA","NA|NA"
"HARRIS|GOODMAN","HARRIS|GOODMAN"
"HARRIS|PINE MOUNTAIN VALLEY","HARRIS|PINE MOUNTAIN VALLEY"
"MERIWETHER|7TH-ODESSADALE","MERIWETHER|7TH-ODESSADALE"
"HARRIS|VALLEY PLAINS","HARRIS|VALLEY PLAINS"
"TROUP|NORTHSIDE","TROUP|HOLLIS HAND"
"HEARD|FRANKLIN","HEARD|FRANKLIN"
"TROUP|HAMMETT RD","TROUP|HAMMETT RD"
"TROUP|MCLENDON","TROUP|MCLENDON"
"MUSCOGEE|GENTIAN/REESE @LDS","MUSCOGEE|CUNNINGHAM CENTER-GENTIAN"
"MUSCOGEE|MOON/MORNINGSIDE","MUSCOGEE|MOON"
"MUSCOGEE|CANAAN","MUSCOGEE|CANAAN"
"MUSCOGEE|ST ANDREWS/MIDLAND","MUSCOGEE|ST ANDREWS"
"TAYLOR|PRECINCT 6","TAYLOR|PRECINCT 6"
"UPSON|SALEM","UPSON|SALEM"
"MERIWETHER|COVE","MERIWETHER|COVE"
"MERIWETHER|LOWER 9TH-WOODBURY","MERIWETHER|LOWER 9TH-WOODBURY"
"PIKE|MOLENA","PIKE|MOLENA"
"TROUP|HOGANSVILLE","TROUP|HOGANSVILLE"
"MUSCOGEE|SALVATION ARMY","MUSCOGEE|SALVATION ARMY"
"HARRIS|CATAULA","HARRIS|CATAULA"
"HARRIS|HAMILTON","HARRIS|HAMILTON"
"STEWART|LUMPKIN","STEWART|LUMPKIN"
"STEWART|LOUVALE","STEWART|LOUVALE"
"STEWART|RICHLAND","STEWART|RICHLAND"
"NA|NA","NA|NA"
"NA|NA","NA|NA"
"WEBSTER|PRESTON 1","WEBSTER|PRESTON 1"
"CARROLL|TYUS","CARROLL|TYUS"
"TROUP|EAST VERNON","TROUP|EAST VERNON"
"TROUP|HOLLIS HAND","TROUP|HOLLIS HAND"
"SCHLEY|PRECINCT ONE","SCHLEY|PRECINCT ONE"
"SUMTER|BROWNS MILL","SUMTER|BROWNS MILL"
"SUMTER|PLAINS","SUMTER|PLAINS"
"SUMTER|CONCORD","SUMTER|CONCORD"
"SUMTER|AG CENTER","SUMTER|AG CENTER"
"DOUGHERTY|COVENANT CHURCH","DOUGHERTY|COVENANT CHURCH"
"LEE|#8 FLINT REFORMED BAPTIST","LEE|#8 FLINT REFORMED BAPTIST"
"TERRELL|BRONWOOD","TERRELL|BRONWOOD"
"SUMTER|THOMSON","SUMTER|THOMPSON"
"TERRELL|DAWSON","TERRELL|DAWSON"
"TERRELL|PARROTT","TERRELL|PARROTT"
"TERRELL|SASSER","TERRELL|SASSER"
"DOUGHERTY|WESTTOWN ELEM SCHOOL","DOUGHERTY|WESTTOWN ELEMENTARY"
"DOUGHERTY|DARTON COLLEGE","DOUGHERTY|ASU WEST CAMPUS"
"LEE|#3 CJC","LEE|#3 CJC"
"LEE|#2 SMITHVILLE","LEE|#2 SMITHVILLE"
"DOUGHERTY|RADIUM MIDDLE SCHOOL","DOUGHERTY|RADIUM MIDDLE SCHOOL"
"DOUGHERTY|BILL MILLER CENTER","DOUGHERTY|BILL MILLER COMMUNITY CENTER"
"DOUGHERTY|LOVETT HALL","DOUGHERTY|ASU EAST CAMPUS-LOVETT HALL"
"DOUGHERTY|JACKSON HEIGHTS ELEM","DOUGHERTY|ROBERT H. HARVEY ELEMENTARY SCHOOL"
"DOUGHERTY|PALMYRA METH CHURCH","DOUGHERTY|ALBANY HIGH SCHOOL"
"LEE|#9 CENTURY FIRE STAT","LEE|#9 CENTURY FIRE STAT"
"DOUGHERTY|TURNER ELEM SCHOOL","DOUGHERTY|TURNER ELEMENTARY"
"DOUGHERTY|PHOEBE HEALTHWORKS","DOUGHERTY|ALBANY HIGH SCHOOL"
"LEE|#6 FIRST BAPTIST","LEE|#6 FIRST BAPTIST"
"DOUGHERTY|GREENBRIAR CHURCH","DOUGHERTY|GREENBRIAR CHURCH"
"DOUGHERTY|WESTOVER HIGH SCHOOL","DOUGHERTY|WESTOVER HIGH SCHOOL"
"DOUGHERTY|1ST CHRISTIAN CHURCH","DOUGHERTY|WESTOVER HIGH SCHOOL"
"LEE|#7 SDA CHURCH","LEE|#7 SDA CHURCH"
"LEE|#5 FRIENDSHIP BAPT.","LEE|#5 FRIENDSHIP BAPT."
"DOUGHERTY|SHERWOOD ELEM SCHOOL","DOUGHERTY|SHERWOOD ELEMENTARY SCHOOL"
"DOUGHERTY|MERRY ACRES MIDDLE","DOUGHERTY|MERRY ACRES MIDDLE SCHOOL"
"SUMTER|AIRPORT","SUMTER|AIRPORT"
"SUMTER|REES PARK","SUMTER|REES PARK"
"SUMTER|GSW CONF CENTER","SUMTER|JROTC"
"SUMTER|REC DEPT","SUMTER|REC DEPT"
"PIKE|CONCORD","PIKE|CONCORD"
"PIKE|HOLLONVILLE","PIKE|HOLLONVILLE"
"SPALDING|12","SPALDING|12"
"COWETA|COWETA CENTRAL LIBRARY","COWETA|COWETA CENTRAL LIBRARY"
"COWETA|THOMAS CROSSROADS","COWETA|THOMAS CROSSROADS"
"MONROE|EVERS","MONROE|EVERS"
"MONROE|HIGH FALLS","MONROE|HIGH FALLS"
"MONROE|PROCTORS","MONROE|PROCTORS"
"MERIWETHER|MIDDLE 9TH-GAY","MERIWETHER|MIDDLE 9TH-GAY"
"COWETA|TURIN","COWETA|TURIN"
"MERIWETHER|UPPER 9TH -ALVATON","MERIWETHER|UPPER 9TH -ALVATON"
"COWETA|HARALSON","COWETA|HARALSON"
"COWETA|SENOIA","COWETA|SENOIA"
"UPSON|YATESVILLE","UPSON|YATESVILLE"
"LAMAR|L C S C","LAMAR|L C S C"
"CRAWFORD|DISTRICT 1B","CRAWFORD|DISTRICT 1"
"LAMAR|SENIOR CITIZEN BLDG","LAMAR|1712ABC"
"LAMAR|CHAPPELL MILL V. FD","LAMAR|1712ABC"
"SPALDING|09","SPALDING|9"
"MERIWETHER|GILL I","MERIWETHER|GILL I"
"MERIWETHER|GILL II","MERIWETHER|GILL II"
"TALBOT|VALLEY","TALBOT|VALLEY"
"MERIWETHER|CHALYBEATE","MERIWETHER|CHALYBEATE"
"MERIWETHER|RALEIGH","MERIWETHER|RALEIGH"
"FAYETTE|WHITEWATER","FAYETTE|WHITEWATER"
"FAYETTE|BROOKS","FAYETTE|BROOKS"
"FAYETTE|WOOLSEY","FAYETTE|WOOLSEY"
"FAYETTE|HARPS CROSSING","FAYETTE|HARPS CROSSING"
"FAYETTE|ANTIOCH","FAYETTE|ANTIOCH"
"PIKE|SECOND DISTRICT","PIKE|SECOND DISTRICT"
"SPALDING|19","SPALDING|19"
"UPSON|TOWN","UPSON|TOWN"
"UPSON|REDBONE","UPSON|REDBONE"
"PIKE|LIFSEY SPRINGS","PIKE|LIFSEY SPRINGS"
"TALBOT|ONEAL","TALBOT|ONEAL"
"TALBOT|TALBOTTON","TALBOT|TALBOTTON"
"TALBOT|JUNCTION CITY","TALBOT|JUNCTION CITY"
"TALBOT|FLINT HILL","TALBOT|FLINT HILL"
"MUSCOGEE|PSALMOND/MATHEWS","MUSCOGEE|PSALMOND"
"HARRIS|ELLERSLIE","HARRIS|ELLERSLIE"
"HARRIS|WAVERLY HALL","HARRIS|WAVERLY HALL"
"MERIWETHER|2ND-WARM SPRINGS","MERIWETHER|2ND-WARM SPRINGS"
"MERIWETHER|THIRD-DURAND","MERIWETHER|THIRD-DURAND"
"TALBOT|BOX SPRINGS","TALBOT|BOX SPRINGS"
"TALBOT|GENEVA","TALBOT|GENEVA"
"COWETA|SHARPSBURG","COWETA|SHARPSBURG"
"FAYETTE|KEDRON","FAYETTE|KEDRON"
"FAYETTE|ABERDEEN","FAYETTE|ABERDEEN"
"FAYETTE|WILLOWBEND","FAYETTE|WILLOWBEND"
"FAYETTE|FLAT CREEK","FAYETTE|FLAT CREEK"
"FAYETTE|OAK GROVE","FAYETTE|OAK GROVE"
"FAYETTE|SHAKERAG WEST","FAYETTE|SHAKERAG WEST"
"FAYETTE|WINDGATE","FAYETTE|WINDGATE"
"FAYETTE|CAMP CREEK","FAYETTE|CAMP CREEK"
"FAYETTE|SHAKERAG EAST","FAYETTE|SHAKERAG EAST"
"COWETA|FISCHER ROAD","COWETA|CANNONGATE"
"COWETA|CANNONGATE","COWETA|CANNONGATE"
"FAYETTE|RAREOVER","FAYETTE|RAREOVER"
"COWETA|RAYMOND","COWETA|RAYMOND"
"COWETA|THE NEWNAN CENTRE","COWETA|THE NEWNAN CENTRE"
"COWETA|WHITE OAK","COWETA|WHITE OAK"
"COWETA|NORTHSIDE","COWETA|NORTHSIDE"
"SPALDING|16","SPALDING|16"
"SPALDING|17","SPALDING|9"
"SPALDING|20","SPALDING|20"
"HENRY|LOWES","HENRY|LOWES"
"HENRY|MOUNT CARMEL","HENRY|MOUNT CARMEL"
"HENRY|OAKLAND","HENRY|OAKLAND"
"HENRY|DUTCHTOWN","HENRY|DUTCHTOWN"
"HENRY|PATES CREEK","HENRY|PATES CREEK"
"HENRY|RED OAK","HENRY|RED OAK"
"HENRY|SHILOH","HENRY|SHILOH"
"HENRY|UNITY GROVE","HENRY|UNITY GROVE"
"HENRY|GROVE PARK","HENRY|GROVE PARK"
"HENRY|TUSSAHAW","HENRY|TUSSAHAW"
"HENRY|MCDONOUGH","HENRY|MCDONOUGH"
"LAMAR|MILNER","LAMAR|MILNER"
"SPALDING|07","SPALDING|7"
"SPALDING|11","SPALDING|11"
"SPALDING|06","SPALDING|6"
"LAMAR|BARNESVILLE","LAMAR|BARNESVILLE"
"SPALDING|10","SPALDING|10"
"SPALDING|08","SPALDING|8"
"SPALDING|05","SPALDING|5"
"SPALDING|01","SPALDING|1"
"SPALDING|03","SPALDING|3"
"SPALDING|02","SPALDING|2"
"SPALDING|13","SPALDING|13"
"CLAYTON|PANHANDLE 2","CLAYTON|PANHANDLE 2"
"CLAYTON|LOVEJOY 6","CLAYTON|LOVEJOY 6"
"HENRY|SOUTH HAMPTON","HENRY|SOUTH HAMPTON"
"HENRY|NORTH HAMPTON","HENRY|NORTH HAMPTON"
"JENKINS|PRIMARY SCHOOL","JENKINS|PRIMARY SCHOOL"
"JENKINS|COURT HOUSE","JENKINS|COURT HOUSE"
"BURKE|MUNNERLYN","BURKE|MUNNERLYN"
"JENKINS|SENIOR CITIZENS CENTER","JENKINS|SENIOR CITIZENS CENTER"
"CHARLTON|FOLKSTON FIRE","CHARLTON|FOLKSTON"
"CAMDEN|BROWNTOWN","CAMDEN|WEST KINGSLAND"
"WARE|409","WARE|409 - WARESBORO CHURCH OF GOD"
"WARE|404","WARE|404 - BICKLEY UM CHURCH"
"WARE|405","WARE|405 - HAYWOOD BAPTIST CHURCH"
"BURKE|ALEXANDER","BURKE|ALEXANDER"
"BURKE|GOUGH","BURKE|GOUGH"
"JEFFERSON|MATTHEWS","JEFFERSON|MATTHEWS"
"BURKE|KEYSVILLE","BURKE|KEYSVILLE"
"BULLOCH|BLITCH","BULLOCH|BLITCH"
"SCREVEN|ROCKY FORD","SCREVEN|BAY BRANCH FIRE STATION 9"
"JENKINS|PERKINS","JENKINS|PERKINS"
"TIFT|CHULA","TIFT|CHULA"
"TIFT|TIFTON NORTHWEST","TIFT|TIFTON NORTHWEST"
"TIFT|TIFTON NORTHEAST","TIFT|TIFTON NORTHEAST"
"WORTH|POULAN","WORTH|MINTON"
"WORTH|SYLVESTER EAST","WORTH|SYLVESTER EAST"
"WORTH|SHINGLER","WORTH|POULAN"
"COFFEE|AMBROSE","COFFEE|AMBROSE"
"COFFEE|DOUGLAS","COFFEE|DOUGLAS"
"BULLOCH|REGISTER","BULLOCH|REGISTER"
"BULLOCH|STATESBORO","BULLOCH|STATESBORO"
"CAMDEN|TARBORO","CAMDEN|TARBORO"
"BRANTLEY|NAHUNTA","BRANTLEY|NAHUNTA"
"PIERCE|PATTERSON","PIERCE|PATTERSON"
"CHARLTON|WINOKUR","CHARLTON|WINOKUR"
"EVANS|VETERANS COMM CTR","EVANS|VETERAN'S COMM CTR"
"BULLOCH|SINKHOLE","BULLOCH|SINKHOLE"
"TURNER|SYCAMORE","TURNER|SYCAMORE"
"TIFT|TIFTON LODGE","TIFT|TIFTON LODGE"
"TATTNALL|EAST GLENNVILLE","TATTNALL|EAST GLENNVILLE"
"LONG|BEARDS CREEK","LONG|BEARDS CREEK"
"TOOMBS|39 NEWBRANCH","TOOMBS|39 NEWBRANCH"
"WAYNE|MADRAY SPRINGS","WAYNE|MADRAY SPRINGS"
"LONG|ALMA FLOURNOY","LONG|ALMA FLOURNOY"
"WAYNE|UNITY","WAYNE|UNITY"
"WAYNE|VFW","WAYNE|VFW"
"WAYNE|ALTAMAHA","WAYNE|ALTAMAHA"
"RICHMOND|802","RICHMOND|802"
"BURKE|TELFAIR","BURKE|TELFAIR"
"RICHMOND|608","RICHMOND|806"
"RICHMOND|806","RICHMOND|806"
"RICHMOND|808","RICHMOND|808"
"RICHMOND|607","RICHMOND|607"
"RICHMOND|506","RICHMOND|605"
"WAYNE|SCREVEN","WAYNE|SCREVEN"
"WAYNE|EMPIRE","WAYNE|EMPIRE"
"WAYNE|RED HILL","WAYNE|RED HILL"
"BULLOCH|PORTAL","BULLOCH|PORTAL"
"JENKINS|FOUR POINTS","JENKINS|FOUR POINTS"
"BULLOCH|LOCKHART","BULLOCH|LOCKHART"
"BULLOCH|EMIT","BULLOCH|EMIT"
"BULLOCH|BROOKLET","BULLOCH|BROOKLET"
"BULLOCH|FAIR","BULLOCH|FAIR"
"CAMDEN|WOODBINE","CAMDEN|WOODBINE"
"CAMDEN|WEST SAINT MARYS","CAMDEN|WEST SAINT MARYS"
"CAMDEN|ST. MARYS","CAMDEN|ST. MARYS"
"WAYNE|GARDI","WAYNE|GARDI"
"GLYNN|STERLING ELEMENTARY","GLYNN|COG"
"PIERCE|MERSHON","PIERCE|MERSHON"
"APPLING|4B","APPLING|4B"
"MCINTOSH|NORTH DARIEN","MCINTOSH|NORTH DARIEN"
"MCINTOSH|SAPELO ISLAND","MCINTOSH|SAPELO ISLAND"
"BURKE|SARDIS","BURKE|SARDIS"
"SCREVEN|SR CITIZENS CENTER","SCREVEN|SENIOR CITIZENS CENTER"
"SCREVEN|HILTONIA","SCREVEN|HILTONIA TOWN HALL"
"SCREVEN|HUNTERS","SCREVEN|FIRE STATION #10-ROBBINS BRANCH"
"SCREVEN|BAY BRANCH","SCREVEN|BAY BRANCH FIRE STATION 9"
"SCREVEN|SCREVEN REC. DEPT.","SCREVEN|HILTONIA TOWN HALL"
"LONG|FAITH BAPTIST ANNEX","LONG|FAITH BAPTIST ANNEX"
"MCINTOSH|DARIEN","MCINTOSH|DARIEN"
"LONG|TIBET","LONG|TIBET"
"LONG|RYE PATCH/OAK DALE","LONG|RYE PATCH/OAK DALE"
"COLQUITT|WARRIOR","COLQUITT|WARRIOR"
"COLQUITT|TYTY","COLQUITT|TYTY"
"TIFT|OMEGA","TIFT|OMEGA"
"TIFT|DOCIA","TIFT|DOCIA"
"TIFT|TIFTON SOUTH","TIFT|TIFTON SOUTH"
"BERRIEN|RAY CITY","BERRIEN|RAY CITY"
"LOWNDES|NORTHGATE ASSEMBLY","LOWNDES|PINE GROVE"
"BERRIEN|WEST BERRIEN","BERRIEN|WEST BERRIEN"
"BERRIEN|ENIGMA","BERRIEN|ENIGMA"
"TIFT|MOTT-LITMAN GYM","TIFT|MOTT-LITMAN GYM"
"COOK|LENOX","COOK|LENOX"
"COOK|MASSEE","COOK|MASSEE"
"TIFT|ELDORADO","TIFT|ELDORADO"
"TIFT|BROOKFIELD","TIFT|BROOKFIELD"
"LOWNDES|CLYATTVILLE","LOWNDES|CLYAT COMM CTR"
"BACON|DOUGLAS","BACON|DOUGLAS"
"COFFEE|BRIDGETOWN","COFFEE|BRIDGETOWN"
"ATKINSON|WILLACOOCHEE","ATKINSON|WILLACOOCHEE"
"ATKINSON|PEARSON COUNTY","ATKINSON|PEARSON COUNTY"
"ATKINSON|PEARSON CITY","ATKINSON|PEARSON CITY"
"COFFEE|WEST GREEN","COFFEE|WEST GREEN"
"COFFEE|NICHOLLS","COFFEE|NICHOLLS"
"JEFF DAVIS|WHITEHEAD 2","JEFF DAVIS|WHITEHEAD 2"
"BRYAN|PUBLIC SAFETY COMPX","BRYAN|DEVAUL HENDERSON PARK GYM"
"BRYAN|RH RECREATION COMPX","BRYAN|FIRST BAPTIST CHURCH"
"BRYAN|J.F.GREGORY PARK","BRYAN|WETLANDS CENTER"
"BULLOCH|NEVILS","BULLOCH|NEVILS"
"MCINTOSH|CRESCENT","MCINTOSH|CRESCENT"
"MCINTOSH|SOUTH NEWPORT","MCINTOSH|SOUTH NEWPORT"
"LIBERTY|FLEMING WEST","LIBERTY|PERFORMING ARTS CENTER (PAC)"
"BERRIEN|NASHVILLE","BERRIEN|NASHVILLE"
"BERRIEN|ALAPAHA","BERRIEN|ALAPAHA"
"LIBERTY|BUTTON GWINNETT","LIBERTY|PERFORMING ARTS CENTER (PAC)"
"BULLOCH|PITTMAN PARK","BULLOCH|PITTMAN PARK"
"BULLOCH|CHURCH","BULLOCH|CHURCH"
"BULLOCH|HAGIN","BULLOCH|HAGIN"
"CLINCH|DUPONT","CLINCH|DUPONT"
"PIERCE|HACKLEBARNEY/CASON","PIERCE|HACKLEBARNEY/CASON"
"PIERCE|SUNSET/SWEAT","PIERCE|SUNSET/SWEAT"
"CHARLTON|GA BEND","CHARLTON|GA BEND"
"CLINCH|FARGO","CLINCH|FARGO"
"CLINCH|HOMERVILLE","CLINCH|HOMERVILLE"
"LANIER|LAKELAND","LANIER|LAKELAND"
"CLINCH|ARABIA","CLINCH|ARABIA"
"ECHOLS|STATENVILLE","ECHOLS|STATENVILLE"
"LOWNDES|S LOWNDES","LOWNDES|LAKE PARK"
"LOWNDES|DASHER","LOWNDES|DASHER"
"LOWNDES|NAYLOR","LOWNDES|NAYLOR"
"BROOKS|MORVEN","BROOKS|MORVEN"
"LOWNDES|HAHIRA TRAIN DEPOT","LOWNDES|TRAIN DEPOT"
"COOK|NEW LIFE BAPTIST CH.","COOK|NEW LIFE BAPTIST CH."
"COOK|CECIL","COOK|CECIL"
"COOK|DELLE BEAMGUARD","COOK|DELLE BEAMGUARD"
"LOWNDES|MILDRED","LOWNDES|RAINWATER"
"LOWNDES|MT CALVARY","LOWNDES|LOWNDES CIVIC"
"LOWNDES|JAYCEE SHACK","LOWNDES|LOWNDES CIVIC"
"LOWNDES|TRINITY","LOWNDES|TRINITY"
"BROOKS|PAVO","BROOKS|PAVO"
"COLQUITT|HOPEWELL","COLQUITT|HOPEWELL"
"COLQUITT|ROBINSON","COLQUITT|ROBINSON"
"COLQUITT|LEE","COLQUITT|LEE"
"LOWNDES|RAINWATER","LOWNDES|RAINWATER"
"LOWNDES|NORTHSIDE","LOWNDES|ELECTIONS OFFICE"
"LOWNDES|VSU UC # 2","LOWNDES|VSU"
"COOK|RIVERBEND","COOK|RIVERBEND"
"COOK|ELM PINE","COOK|ELM PINE"
"COOK|SPARKS","COOK|SPARKS"
"COLQUITT|AUTREYVILLE","COLQUITT|AUTREYVILLE"
"COLQUITT|MOULTRIE","COLQUITT|MOULTRIE"
"WARE|400","WARE|400 - SECOND BAPTIST CHURCH"
"PIERCE|BLACKSHEAR","PIERCE|BLACKSHEAR"
"PIERCE|ST JOHNS/BLACKSHEAR","PIERCE|ST JOHNS/BLACKSHEAR"
"WARE|200B","WARE|100 - CITY AUDITORIUM"
"PIERCE|ALABAHA","PIERCE|ALABAHA"
"PIERCE|OTTER CREEK","PIERCE|OTTER CREEK"
"WARE|407","WARE|407 - MANOR COMMUNITY CENTER"
"CHARLTON|RACEPOND","CHARLTON|RACEPOND"
"WARE|EMERSON PARK BAPTIST CHURCH","WARE|304 - WARE BOE LEARNING CENTER"
"WARE|100","WARE|100 - CITY AUDITORIUM"
"CLINCH|ARGYLE","CLINCH|ARGYLE"
"ATKINSON|AXSON","ATKINSON|AXSON"
"WARE|408","WARE|408 - MILLWOOD BAPTIST CHURCH"
"WARE|300","WARE|300 - WARE BOE TRANSPORTATION"
"WARE|406","WARE|406 - JAMESTOWN BAPTIST CHURCH"
"WARE|200A","WARE|200A - MEMORIAL STADIUM"
"CHARLTON|ST. GEORGE","CHARLTON|ST. GEORGE"
"CHARLTON|AMERICAN LEGION","CHARLTON|FOLKSTON"
