"county","part","x","y"
"COLQUITT","35_1_1",-33.83,-153.16
"COLQUITT","35_1_1",-29.89,-153.24
"COLQUITT","35_1_1",-29.86,-151.76
"COLQUITT","35_1_1",-10.71,-152.27
"COLQUITT","35_1_1",-10.46,-165.72
"COLQUITT","35_1_1",-14.86,-172.55
"COLQUITT","35_1_1",-16.6,-184.82
"COLQUITT","35_1_1",-36.35,-184.25
"COLQUITT","35_1_1",-37.81,-185.63
"COLUMBIA","36_1_1",127.35,94.57
"COLUMBIA","36_1_1",102.88,73.17
"COLUMBIA","36_1_1",101.45,74.35
"COLUMBIA","36_1_1",92.97,88.38
"COLUMBIA","36_1_1",94.25,92.54
"COLUMBIA","36_1_1",89.41,94.68
"COLUMBIA","36_1_1",91.6,100.02
"COLUMBIA","36_1_1",88.88,104.52
"COLUMBIA","36_1_1",92.35,108.21
"COLUMBIA","36_1_1",96.34,108.71
"COLUMBIA","36_1_1",97.07,110.95
"COLUMBIA","36_1_1",109.5,110.05
"COLUMBIA","36_1_1",113.18,102.28
"COLUMBIA","36_1_1",117.52,99.51
"COLUMBIA","36_1_1",120.04,100.11
"COLUMBIA","36_1_1",127.35,94.57
"COOK","37_1_1",10.02,-185.56
"COOK","37_1_1",-7.81,-184.96
"COOK","37_1_1",-9.83,-182.67
"COOK","37_1_1",-14.31,-182.66
"COOK","37_1_1",-16.89,-179.67
"COOK","37_1_1",-13.49,-168.9
"COOK","37_1_1",-10.46,-165.72
"COOK","37_1_1",-10.71,-152.27
"COOK","37_1_1",-5.77,-152.4
"COOK","37_1_1",-4.27,-149.81
"COOK","37_1_1",-2.82,-156.03
"COOK","37_1_1",6.18,-161.61
"COOK","37_1_1",6.25,-167.32
"COOK","37_1_1",9.1,-171.24
"COOK","37_1_1",7.45,-177.75
"COOK","37_1_1",11.48,-181.52
"COOK","37_1_1",10.02,-185.56
"COWETA","38_1_1",-102.71,58.35
"COWETA","38_1_1",-135.32,59.02
"COWETA","38_1_1",-135.36,55.41
"COWETA","38_1_1",-136.99,55.94
"COWETA","38_1_1",-136.23,59.06
"COWETA","38_1_1",-143.39,59.25
"COWETA","38_1_1",-149.95,82.12
"COWETA","38_1_1",-147.18,85.13
"COWETA","38_1_1",-142.71,82.85
"COWETA","38_1_1",-134.73,90.96
"COWETA","38_1_1",-113.4,90.61
"COWETA","38_1_1",-113.3,79.28
"COWETA","38_1_1",-110.35,73.62
"COWETA","38_1_1",-104.07,69.14
"COWETA","38_1_1",-102.71,58.35
"CRAWFORD","39_1_1",-35.29,2.1
"CRAWFORD","39_1_1",-28.22,-0.89
"CRAWFORD","39_1_1",-34.38,-0.76
"CRAWFORD","39_1_1",-49.71,-12.38
"CRAWFORD","39_1_1",-51.18,-16.22
"CRAWFORD","39_1_1",-52.06,-15.06
"CRAWFORD","39_1_1",-56.65,-18.71
"CRAWFORD","39_1_1",-62.41,-12.97
"CRAWFORD","39_1_1",-63.23,-8.2
"CRAWFORD","39_1_1",-61.57,-6.88
"CRAWFORD","39_1_1",-63.24,-6.91
"CRAWFORD","39_1_1",-66.12,-1.45
"CRAWFORD","39_1_1",-68.26,-2.61
"CRAWFORD","39_1_1",-75.23,-0.82
"CRAWFORD","39_1_1",-70.15,11.48
"CRAWFORD","39_1_1",-67.81,11.43
"CRAWFORD","39_1_1",-67.76,16.83
"CRAWFORD","39_1_1",-46.03,16.57
"CRAWFORD","39_1_1",-46.03,13.32
"CRAWFORD","39_1_1",-42.2,7.87
"CRAWFORD","39_1_1",-35.29,2.1
"CRISP","40_1_1",-19.8,-74.55
"CRISP","40_1_1",-20.13,-99.38
"CRISP","40_1_1",-38.57,-99.33
"CRISP","40_1_1",-42.15,-96.27
"CRISP","40_1_1",-43.09,-97.56
"CRISP","40_1_1",-43.1,-95.64
"CRISP","40_1_1",-50.84,-94.76
"CRISP","40_1_1",-49.07,-86.01
"CRISP","40_1_1",-52.99,-74.13
"CRISP","40_1_1",-19.8,-74.55
"DADE","41_1_1",-195.72,215.41
"DADE","41_1_1",-201.41,255.55
"DADE","41_1_1",-179.38,254.98
"DADE","41_1_1",-185.98,243.09
"DADE","41_1_1",-187.76,230.27
"DADE","41_1_1",-191.65,220.39
"DADE","41_1_1",-195.72,215.41
"DAWSON","42_1_1",-51.26,181.43
"DAWSON","42_1_1",-78.96,181.74
"DAWSON","42_1_1",-78.73,196.4
"DAWSON","42_1_1",-84.5,196.51
"DAWSON","42_1_1",-86.81,205.47
"DAWSON","42_1_1",-85.94,208.88
"DAWSON","42_1_1",-78.48,207.61
"DAWSON","42_1_1",-78.41,210.84
"DAWSON","42_1_1",-73.08,213.07
"DAWSON","42_1_1",-72.62,204.33
"DAWSON","42_1_1",-64.93,196.14
"DAWSON","42_1_1",-52.59,189.37
"DAWSON","42_1_1",-53.49,184.09
"DAWSON","42_1_1",-51.26,181.43
"DECATUR","43_1_1",-93.96,-222.53
"DECATUR","43_1_1",-140.17,-219.62
"DECATUR","43_1_1",-140.87,-217.44
"DECATUR","43_1_1",-139.87,-214.02
"DECATUR","43_1_1",-132.81,-209.88
"DECATUR","43_1_1",-130.94,-205.83
"DECATUR","43_1_1",-129.12,-183.2
"DECATUR","43_1_1",-126.98,-180.12
"DECATUR","43_1_1",-118.86,-180.35
"DECATUR","43_1_1",-118.74,-179.08
"DECATUR","43_1_1",-93.17,-179.41
"DECATUR","43_1_1",-93.96,-222.53
"DEKALB","44_1_1",-78.43,105.38
"DEKALB","44_1_1",-88.11,105.57
"DEKALB","44_1_1",-86.58,141.4
"DEKALB","44_1_1",-80.53,139.68
"DEKALB","44_1_1",-79.14,135.07
"DEKALB","44_1_1",-57.77,116.99
"DEKALB","44_1_1",-60.83,114.1
"DEKALB","44_1_1",-66.4,101.71
"DEKALB","44_1_1",-70,105.2
"DEKALB","44_1_1",-76.41,105.33
"DEKALB","44_1_1",-76.45,103.56
"DEKALB","44_1_1",-78.41,103.58
"DEKALB","44_1_1",-78.43,105.38
"DODGE","45_1_1",43.19,-63.81
"DODGE","45_1_1",18.37,-88.71
"DODGE","45_1_1",15.53,-83.11
"DODGE","45_1_1",11.38,-81.09
"DODGE","45_1_1",8.64,-72.21
"DODGE","45_1_1",9.92,-68.92
"DODGE","45_1_1",5.91,-65.92
"DODGE","45_1_1",8.59,-63.72
"DODGE","45_1_1",7.09,-60.98
"DODGE","45_1_1",10.26,-57.82
"DODGE","45_1_1",2.46,-49.96
"DODGE","45_1_1",10.92,-41.68
"DODGE","45_1_1",8.96,-39.72
"DODGE","45_1_1",21.31,-27.44
"DODGE","45_1_1",24.54,-30.7
"DODGE","45_1_1",38.57,-61.25
"DODGE","45_1_1",48.35,-55.59
"DODGE","45_1_1",49.79,-57.27
"DODGE","45_1_1",44.52,-62.56
"DODGE","45_1_1",43.88,-60.57
"DODGE","45_1_1",41.92,-62.57
"DODGE","45_1_1",43.19,-63.81
"DOOLY","46_1_1",-19.43,-45.65
"DOOLY","46_1_1",-19.8,-74.55
"DOOLY","46_1_1",-52.99,-74.13
"DOOLY","46_1_1",-55.41,-69.57
"DOOLY","46_1_1",-54.24,-67.29
"DOOLY","46_1_1",-59.73,-60.51
"DOOLY","46_1_1",-57.78,-55.2
"DOOLY","46_1_1",-46.58,-45.14
"DOOLY","46_1_1",-19.43,-45.65
"DOUGHERTY","47_1_1",-56.8,-139.21
"DOUGHERTY","47_1_1",-97.87,-139.69
"DOUGHERTY","47_1_1",-96.2,-137.45
"DOUGHERTY","47_1_1",-100.13,-127.28
"DOUGHERTY","47_1_1",-99.62,-119.12
"DOUGHERTY","47_1_1",-61,-119.24
"DOUGHERTY","47_1_1",-59.63,-116.5
"DOUGHERTY","47_1_1",-56.26,-116.33
"DOUGHERTY","47_1_1",-58.11,-119.15
"DOUGHERTY","47_1_1",-56.54,-119.09
"DOUGHERTY","47_1_1",-56.61,-125.93
"DOUGHERTY","47_1_1",-55.19,-125.96
"DOUGHERTY","47_1_1",-56.63,-127.24
"DOUGHERTY","47_1_1",-56.75,-135.64
"DOUGHERTY","47_1_1",-55.35,-137.12
"DOUGHERTY","47_1_1",-56.8,-139.21
"DOUGLAS","48_1_1",-125.46,104.01
"DOUGLAS","48_1_1",-130.76,97.85
"DOUGLAS","48_1_1",-139.75,97.9
"DOUGLAS","48_1_1",-139.04,120.89
"DOUGLAS","48_1_1",-113.18,123.24
"DOUGLAS","48_1_1",-109.13,116.64
"DOUGLAS","48_1_1",-109.82,114.95
"DOUGLAS","48_1_1",-116.12,109.82
"DOUGLAS","48_1_1",-116.49,107.14
"DOUGLAS","48_1_1",-125.46,104.01
"EARLY","49_1_1",-144.48,-159.17
"EARLY","49_1_1",-145.25,-179.5
"EARLY","49_1_1",-155.37,-179.03
"EARLY","49_1_1",-156.04,-175.3
"EARLY","49_1_1",-162.07,-168.89
"EARLY","49_1_1",-163.22,-156.52
"EARLY","49_1_1",-160.82,-154.59
"EARLY","49_1_1",-158.79,-135.4
"EARLY","49_1_1",-156.23,-130.03
"EARLY","49_1_1",-154.7,-129.88
"EARLY","49_1_1",-154.74,-133.5
"EARLY","49_1_1",-146.03,-131.72
"EARLY","49_1_1",-132.62,-132.12
"EARLY","49_1_1",-133.7,-135.23
"EARLY","49_1_1",-132,-139.33
"EARLY","49_1_1",-117.61,-139.78
"EARLY","49_1_1",-118.23,-159.45
"EARLY","49_1_1",-144.48,-159.17
"ECHOLS","50_1_1",40.81,-202.94
"ECHOLS","50_1_1",36.92,-205.74
"ECHOLS","50_1_1",29.83,-205.33
"ECHOLS","50_1_1",28.29,-210.31
"ECHOLS","50_1_1",26.24,-210.35
"ECHOLS","50_1_1",25.25,-230.25
"ECHOLS","50_1_1",78.26,-233.58
"ECHOLS","50_1_1",77.6,-220.89
"ECHOLS","50_1_1",57.9,-217.02
"ECHOLS","50_1_1",54.36,-212.5
"ECHOLS","50_1_1",52.96,-206.75
"ECHOLS","50_1_1",40.81,-202.94
"EFFINGHAM","51_1_1",207.65,-49.16
"EFFINGHAM","51_1_1",189.46,-65.25
"EFFINGHAM","51_1_1",188.01,-64.58
"EFFINGHAM","51_1_1",187.19,-52.87
"EFFINGHAM","51_1_1",183.28,-42.05
"EFFINGHAM","51_1_1",174.6,-29.83
"EFFINGHAM","51_1_1",176.13,-26.21
"EFFINGHAM","51_1_1",173.98,-22.11
"EFFINGHAM","51_1_1",174.81,-19.66
"EFFINGHAM","51_1_1",188.65,-9.83
"EFFINGHAM","51_1_1",194.41,-13.53
"EFFINGHAM","51_1_1",197.97,-13.3
"EFFINGHAM","51_1_1",199.8,-16.87
"EFFINGHAM","51_1_1",203.44,-18.13
"EFFINGHAM","51_1_1",203.52,-20.34
"EFFINGHAM","51_1_1",207.91,-24.02
"EFFINGHAM","51_1_1",206.29,-28.57
"EFFINGHAM","51_1_1",210.75,-37.68
"EFFINGHAM","51_1_1",213.63,-37.51
"EFFINGHAM","51_1_1",214.68,-43.36
"EFFINGHAM","51_1_1",211.32,-48.26
"EFFINGHAM","51_1_1",212.51,-49.88
"EFFINGHAM","51_1_1",212.47,-50.33
"EFFINGHAM","51_1_1",207.65,-49.16
"ELBERT","52_1_1",59.58,141.3
"ELBERT","52_1_1",43.66,145.15
"ELBERT","52_1_1",43.02,147.38
"ELBERT","52_1_1",38.14,149.98
"ELBERT","52_1_1",30.71,161.41
"ELBERT","52_1_1",27.42,162.96
"ELBERT","52_1_1",29.67,169.1
"ELBERT","52_1_1",35.12,170.28
"ELBERT","52_1_1",38.7,167.63
"ELBERT","52_1_1",44.62,171.82
"ELBERT","52_1_1",57.69,176.46
"ELBERT","52_1_1",59.46,175.02
"ELBERT","52_1_1",62.94,161.15
"ELBERT","52_1_1",69.9,154.84
"ELBERT","52_1_1",77.21,139.64
"ELBERT","52_1_1",73.01,142.46
"ELBERT","52_1_1",70.28,141.47
"ELBERT","52_1_1",68.83,143.52
"ELBERT","52_1_1",59.58,141.3
"EMANUEL","53_1_1",107.76,-38.09
"EMANUEL","53_1_1",109.85,-41.69
"EMANUEL","53_1_1",105.45,-44.47
"EMANUEL","53_1_1",98.42,-44.77
"EMANUEL","53_1_1",97.99,-41.84
"EMANUEL","53_1_1",93.02,-37.41
"EMANUEL","53_1_1",95.68,-28.33
"EMANUEL","53_1_1",85.42,-22.22
"EMANUEL","53_1_1",70.65,-20.55
"EMANUEL","53_1_1",74.84,-19.53
"EMANUEL","53_1_1",74.89,-20.86
"EMANUEL","53_1_1",75.31,-18.26
"EMANUEL","53_1_1",78.46,-18.28
"EMANUEL","53_1_1",75.6,-13.12
"EMANUEL","53_1_1",82.75,-7.02
"EMANUEL","53_1_1",85.07,-6.96
"EMANUEL","53_1_1",87.78,-5.47
"EMANUEL","53_1_1",84.41,-1.16
"EMANUEL","53_1_1",88.75,2.53
"EMANUEL","53_1_1",90.45,7.32
"EMANUEL","53_1_1",93.78,9
"EMANUEL","53_1_1",91.82,12.76
"EMANUEL","53_1_1",97.07,13.33
"EMANUEL","53_1_1",100.47,16.19
"EMANUEL","53_1_1",111,12.12
"EMANUEL","53_1_1",117.3,13.43
"EMANUEL","53_1_1",123.48,-3.31
"EMANUEL","53_1_1",131.22,-9.47
"EMANUEL","53_1_1",128.6,-17.06
"EMANUEL","53_1_1",123.91,-14.76
"EMANUEL","53_1_1",117.53,-19.24
"EMANUEL","53_1_1",113.92,-28.92
"EMANUEL","53_1_1",107.76,-38.09
"EVANS","54_1_1",155.01,-64.85
"EVANS","54_1_1",149.18,-50.21
"EVANS","54_1_1",141.92,-46.18
"EVANS","54_1_1",129.43,-45.89
"EVANS","54_1_1",133.98,-67.73
"EVANS","54_1_1",142.63,-71.07
"EVANS","54_1_1",154.64,-71.17
"EVANS","54_1_1",158.63,-66.5
"EVANS","54_1_1",155.01,-64.85
"FANNIN","55_1_1",-83.43,233.62
"FANNIN","55_1_1",-93.54,239.81
"FANNIN","55_1_1",-111.65,239.77
"FANNIN","55_1_1",-111.57,254.51
"FANNIN","55_1_1",-66.63,254.01
"FANNIN","55_1_1",-71.16,249.53
"FANNIN","55_1_1",-64.71,242.92
"FANNIN","55_1_1",-68.4,237.43
"FANNIN","55_1_1",-67.89,234.04
"FANNIN","55_1_1",-63.45,233.35
"FANNIN","55_1_1",-63.5,225.18
"FANNIN","55_1_1",-72.34,211.37
"FANNIN","55_1_1",-73.12,215.82
"FANNIN","55_1_1",-78.13,218.28
"FANNIN","55_1_1",-78.07,224.22
"FANNIN","55_1_1",-83.43,233.62
"FAYETTE","56_1_1",-102.22,62.38
"FAYETTE","56_1_1",-104.09,69.17
"FAYETTE","56_1_1",-110.35,73.62
"FAYETTE","56_1_1",-112.44,77.55
"FAYETTE","56_1_1",-113.87,86.87
"FAYETTE","56_1_1",-110.95,91.46
"FAYETTE","56_1_1",-96.49,94.87
"FAYETTE","56_1_1",-94.79,88.55
"FAYETTE","56_1_1",-91.22,85.11
"FAYETTE","56_1_1",-93.18,81.04
"FAYETTE","56_1_1",-91.51,78.37
"FAYETTE","56_1_1",-91.58,69.17
"FAYETTE","56_1_1",-96.2,62.22
"FAYETTE","56_1_1",-102.22,62.38
"FLOYD","57_1_1",-171.46,154.52
"FLOYD","57_1_1",-186.57,154.98
"FLOYD","57_1_1",-189.85,177.85
"FLOYD","57_1_1",-182.96,177.69
"FLOYD","57_1_1",-177.96,186.88
"FLOYD","57_1_1",-163.65,193.98
"FLOYD","57_1_1",-156.69,210.67
"FLOYD","57_1_1",-153.15,210.58
"FLOYD","57_1_1",-155.28,196.9
"FLOYD","57_1_1",-157.33,196.75
"FLOYD","57_1_1",-155.23,192.62
"FLOYD","57_1_1",-157,191.09
"FLOYD","57_1_1",-147.66,188.89
"FLOYD","57_1_1",-147.68,183.86
"FLOYD","57_1_1",-149.33,183.89
"FLOYD","57_1_1",-148.8,173.23
"FLOYD","57_1_1",-149.62,169.06
"FLOYD","57_1_1",-151.54,169.11
"FLOYD","57_1_1",-151.94,156.11
"FLOYD","57_1_1",-162.17,154.84
"FLOYD","57_1_1",-162.13,156.37
"FLOYD","57_1_1",-171.38,156.9
"FLOYD","57_1_1",-171.46,154.52
"FORSYTH","58_1_1",-64.41,150.08
"FORSYTH","58_1_1",-79.24,156.71
"FORSYTH","58_1_1",-78.96,181.74
"FORSYTH","58_1_1",-50.27,180.97
"FORSYTH","58_1_1",-50.33,177.38
"FORSYTH","58_1_1",-48.38,176.06
"FORSYTH","58_1_1",-51,174.14
"FORSYTH","58_1_1",-50.62,171.02
"FORSYTH","58_1_1",-54.37,166.04
"FORSYTH","58_1_1",-60.69,164.69
"FORSYTH","58_1_1",-65.54,155.28
"FORSYTH","58_1_1",-66.26,151.74
"FORSYTH","58_1_1",-64.41,150.08
"FRANKLIN","59_1_1",27.72,187.74
"FRANKLIN","59_1_1",26.42,174.64
"FRANKLIN","59_1_1",20.93,170.73
"FRANKLIN","59_1_1",13.75,171.25
"FRANKLIN","59_1_1",9.43,173.6
"FRANKLIN","59_1_1",4.12,169.07
"FRANKLIN","59_1_1",5.72,173.26
"FRANKLIN","59_1_1",0.56,180.28
"FRANKLIN","59_1_1",1.87,189.81
"FRANKLIN","59_1_1",0.18,195.39
"FRANKLIN","59_1_1",20.41,197.18
"FRANKLIN","59_1_1",27.2,203.81
"FRANKLIN","59_1_1",32.02,199.1
"FRANKLIN","59_1_1",27.72,187.74
"FULTON","60_1_1",-112.34,89.68
"FULTON","60_1_1",-134.73,90.96
"FULTON","60_1_1",-131.4,91.99
"FULTON","60_1_1",-132.37,96.37
"FULTON","60_1_1",-125.46,104.01
"FULTON","60_1_1",-116.49,107.14
"FULTON","60_1_1",-114.19,111.65
"FULTON","60_1_1",-99.15,125.43
"FULTON","60_1_1",-97.13,125.47
"FULTON","60_1_1",-96.8,134.85
"FULTON","60_1_1",-90.05,143.09
"FULTON","60_1_1",-94,150.56
"FULTON","60_1_1",-93.95,156.79
"FULTON","60_1_1",-88.72,158.41
"FULTON","60_1_1",-87.78,164.25
"FULTON","60_1_1",-79.18,165.19
"FULTON","60_1_1",-78.8,156.13
"FULTON","60_1_1",-64.41,150.08
"FULTON","60_1_1",-71.02,147.65
"FULTON","60_1_1",-73.19,143.54
"FULTON","60_1_1",-78.36,144.36
"FULTON","60_1_1",-81.37,139.7
"FULTON","60_1_1",-87.54,141.09
"FULTON","60_1_1",-88.11,105.57
"FULTON","60_1_1",-98.08,105.77
"FULTON","60_1_1",-98.28,94.91
"FULTON","60_1_1",-112.34,89.68
"GILMER","61_1_1",-101.72,207.3
"GILMER","61_1_1",-102.93,205.85
"GILMER","61_1_1",-115.14,205.82
"GILMER","61_1_1",-115.16,225.78
"GILMER","61_1_1",-113.65,231.18
"GILMER","61_1_1",-108.18,236.31
"GILMER","61_1_1",-111.47,239.77
"GILMER","61_1_1",-93.54,239.81
"GILMER","61_1_1",-86.35,236.12
"GILMER","61_1_1",-78.07,224.22
"GILMER","61_1_1",-78.13,218.28
"GILMER","61_1_1",-72.8,215.38
"GILMER","61_1_1",-75.12,211.14
"GILMER","61_1_1",-78.41,210.84
"GILMER","61_1_1",-78.48,207.61
"GILMER","61_1_1",-85.22,209.36
"GILMER","61_1_1",-89.16,205.5
"GILMER","61_1_1",-98.02,205.75
"GILMER","61_1_1",-98.02,207.25
"GILMER","61_1_1",-101.23,205.83
"GILMER","61_1_1",-101.72,207.3
"GLASCOCK","62_1_1",76.09,52.26
"GLASCOCK","62_1_1",76.48,46.82
"GLASCOCK","62_1_1",66.78,48.57
"GLASCOCK","62_1_1",61.58,52.83
"GLASCOCK","62_1_1",60.06,61.73
"GLASCOCK","62_1_1",78.2,69.91
"GLASCOCK","62_1_1",90.14,64.19
"GLASCOCK","62_1_1",76.09,52.26
"GLYNN","63_1_1",156.1,-170.39
"GLYNN","63_1_1",154.14,-168.29
"GLYNN","63_1_1",158.72,-150.74
"GLYNN","63_1_1",161.77,-147.04
"GLYNN","63_1_1",162.37,-142.86
"GLYNN","63_1_1",164.94,-142.9
"GLYNN","63_1_1",168.55,-136.94
"GLYNN","63_1_1",175.82,-145.4
"GLYNN","63_1_1",182.81,-149.87
"GLYNN","63_1_1",186.75,-150.1
"GLYNN","63_1_1",186.89,-152.13
"GLYNN","63_1_1",189.9,-152.52
"GLYNN","63_1_1",189.53,-154.53
"GLYNN","63_1_1",193.19,-151.4
"GLYNN","63_1_1",200.27,-154.26
"GLYNN","63_1_1",210.93,-153.76
"GLYNN","63_1_1",210.8,-158.65
"GLYNN","63_1_1",207.24,-166.15
"GLYNN","63_1_1",205.12,-168.68
"GLYNN","63_1_1",200.52,-169.77
"GLYNN","63_1_1",201.24,-176.23
"GLYNN","63_1_1",196.05,-180.12
"GLYNN","63_1_1",196.22,-184.69
"GLYNN","63_1_1",199.91,-187.66
"GLYNN","63_1_1",188.41,-187.77
"GLYNN","63_1_1",185.87,-182.86
"GLYNN","63_1_1",182.89,-183.28
"GLYNN","63_1_1",182,-180.9
"GLYNN","63_1_1",174.36,-176.65
"GLYNN","63_1_1",175.19,-172.63
"GLYNN","63_1_1",168.53,-175.24
"GLYNN","63_1_1",156.1,-170.39
"GORDON","64_1_1",-145.33,188.01
"GORDON","64_1_1",-156.99,191.03
"GORDON","64_1_1",-155.19,192.87
"GORDON","64_1_1",-157.33,196.75
"GORDON","64_1_1",-155.28,196.9
"GORDON","64_1_1",-155.14,205.59
"GORDON","64_1_1",-152.71,205.62
"GORDON","64_1_1",-152.28,214.48
"GORDON","64_1_1",-140,213.55
"GORDON","64_1_1",-138.32,215.56
"GORDON","64_1_1",-138.34,213.53
"GORDON","64_1_1",-127.05,212.55
"GORDON","64_1_1",-120.69,214.09
"GORDON","64_1_1",-122.13,211.41
"GORDON","64_1_1",-115.11,209.62
"GORDON","64_1_1",-115.22,190.69
"GORDON","64_1_1",-122.63,190.82
"GORDON","64_1_1",-122.67,189
"GORDON","64_1_1",-142.26,189.53
"GORDON","64_1_1",-145.33,188.01
"GRADY","65_1_1",-65.52,-224.32
"GRADY","65_1_1",-93.96,-222.53
"GRADY","65_1_1",-93.17,-179.41
"GRADY","65_1_1",-68.37,-179.71
"GRADY","65_1_1",-68.64,-191.72
"GRADY","65_1_1",-64.59,-198.15
"GRADY","65_1_1",-65.52,-224.32
"GREENE","66_1_1",38.5,87.72
"GREENE","66_1_1",21.94,72.71
"GREENE","66_1_1",19.71,76.87
"GREENE","66_1_1",16.34,75.48
"GREENE","66_1_1",17.43,77.71
"GREENE","66_1_1",14.52,77.54
"GREENE","66_1_1",13.26,83.92
"GREENE","66_1_1",11.36,85.32
"GREENE","66_1_1",12.03,92.78
"GREENE","66_1_1",4.74,99.56
"GREENE","66_1_1",-0.57,110.77
"GREENE","66_1_1",10.06,114.77
"GREENE","66_1_1",11.08,117.82
"GREENE","66_1_1",26.07,110.86
"GREENE","66_1_1",32.51,112.74
"GREENE","66_1_1",40.45,108.46
"GREENE","66_1_1",41.62,106.39
"GREENE","66_1_1",38.95,101.57
"GREENE","66_1_1",38.24,103.15
"GREENE","66_1_1",36.95,102.18
"GREENE","66_1_1",38.05,100.3
"GREENE","66_1_1",35.82,97.75
"GREENE","66_1_1",38.5,87.72
"GWINNETT","67_1_1",-57.77,116.99
"GWINNETT","67_1_1",-79.14,135.07
"GWINNETT","67_1_1",-81.05,139.88
"GWINNETT","67_1_1",-78.36,144.36
"GWINNETT","67_1_1",-73.19,143.54
"GWINNETT","67_1_1",-71.02,147.65
"GWINNETT","67_1_1",-64.45,149.96
"GWINNETT","67_1_1",-66.25,151.95
"GWINNETT","67_1_1",-62.24,162.56
"GWINNETT","67_1_1",-43.18,155.24
"GWINNETT","67_1_1",-38.52,158.46
"GWINNETT","67_1_1",-43.33,144.82
"GWINNETT","67_1_1",-36.89,136.53
"GWINNETT","67_1_1",-57.77,116.99
"HABERSHAM","68_1_1",-14,198.15
"HABERSHAM","68_1_1",-19.78,192.16
"HABERSHAM","68_1_1",-24.47,200.14
"HABERSHAM","68_1_1",-19.78,205.62
"HABERSHAM","68_1_1",-24.3,216.78
"HABERSHAM","68_1_1",-20.45,225.49
"HABERSHAM","68_1_1",-21.32,229.69
"HABERSHAM","68_1_1",-25.78,233.05
"HABERSHAM","68_1_1",-22.76,235.83
"HABERSHAM","68_1_1",-17.11,235.23
"HABERSHAM","68_1_1",-12.4,226.32
"HABERSHAM","68_1_1",-7.35,224.55
"HABERSHAM","68_1_1",-2.86,227.15
"HABERSHAM","68_1_1",-0.34,225.1
"HABERSHAM","68_1_1",1.16,226.04
"HABERSHAM","68_1_1",5.66,220.6
"HABERSHAM","68_1_1",3.2,219.16
"HABERSHAM","68_1_1",-5.49,197.62
"HABERSHAM","68_1_1",-14,198.15
"HALL","69_1_1",-20.25,177.03
"HALL","69_1_1",-43.18,155.24
"HALL","69_1_1",-61.11,163.06
"HALL","69_1_1",-59.79,165.64
"HALL","69_1_1",-54.29,166.11
"HALL","69_1_1",-50.6,171.06
"HALL","69_1_1",-50.95,174.22
"HALL","69_1_1",-48.49,175.47
"HALL","69_1_1",-50.2,180.92
"HALL","69_1_1",-53.49,184.09
"HALL","69_1_1",-53.62,190.66
"HALL","69_1_1",-47.85,194.41
"HALL","69_1_1",-48.87,196.43
"HALL","69_1_1",-44.81,195.37
"HALL","69_1_1",-40.72,200.41
"HALL","69_1_1",-24.47,200.14
"HALL","69_1_1",-19.78,192.16
"HALL","69_1_1",-24.78,184.88
"HALL","69_1_1",-20.25,177.03
"HANCOCK","70_1_1",49.61,53.19
"HANCOCK","70_1_1",46.54,47.66
"HANCOCK","70_1_1",27.93,38.86
"HANCOCK","70_1_1",26.24,42.98
"HANCOCK","70_1_1",28.2,50.14
"HANCOCK","70_1_1",11.63,54.52
"HANCOCK","70_1_1",13.65,62.07
"HANCOCK","70_1_1",15.88,61.74
"HANCOCK","70_1_1",15.92,64.02
"HANCOCK","70_1_1",23.6,67.61
"HANCOCK","70_1_1",23.81,71.03
"HANCOCK","70_1_1",21.94,72.71
"HANCOCK","70_1_1",35.97,85.41
"HANCOCK","70_1_1",38.68,83.03
"HANCOCK","70_1_1",49.02,82.94
"HANCOCK","70_1_1",53.67,80.69
"HANCOCK","70_1_1",57.21,63.19
"HANCOCK","70_1_1",60.9,60.78
"HANCOCK","70_1_1",49.61,53.19
"HARALSON","71_1_1",-152.97,113.77
"HARALSON","71_1_1",-179.71,107.39
"HARALSON","71_1_1",-183.68,135.05
"HARALSON","71_1_1",-151.33,134.79
"HARALSON","71_1_1",-152.97,113.77
"HARRIS","72_1_1",-141.44,-9.25
"HARRIS","72_1_1",-157.67,-8.96
"HARRIS","72_1_1",-157.84,-5.84
"HARRIS","72_1_1",-159.91,-4.99
"HARRIS","72_1_1",-158.31,-3.43
"HARRIS","72_1_1",-160.92,0.41
"HARRIS","72_1_1",-160.5,5.26
"HARRIS","72_1_1",-163.22,7.93
"HARRIS","72_1_1",-161.27,9.56
"HARRIS","72_1_1",-165.47,13.76
"HARRIS","72_1_1",-164.05,17.42
"HARRIS","72_1_1",-166.88,20.32
"HARRIS","72_1_1",-126.4,19.57
"HARRIS","72_1_1",-121.68,16.79
"HARRIS","72_1_1",-120.18,4.09
"HARRIS","72_1_1",-122.13,0.83
"HARRIS","72_1_1",-121.48,-12.14
"HARRIS","72_1_1",-141.49,-11.93
"HARRIS","72_1_1",-141.44,-9.25
"HART","73_1_1",57.69,176.46
"HART","73_1_1",38.7,167.63
"HART","73_1_1",35.12,170.28
"HART","73_1_1",29.77,168.97
"HART","73_1_1",26.17,173.36
"HART","73_1_1",28.11,190.42
"HART","73_1_1",31.99,199.07
"HART","73_1_1",37.13,196.7
"HART","73_1_1",45.79,198.35
"HART","73_1_1",49.73,194.87
"HART","73_1_1",52.02,184.9
"HART","73_1_1",55.72,182.16
"HART","73_1_1",57.69,176.46
