table	column	storage	level	n_distinct	pct_missing	example
labs/ideology/data/placement.csv	moderate	numeric	continuous	20	0.0	26.9
labs/ideology/data/placement.csv	conservative	numeric	continuous	20	0.0	26.4
labs/ideology/data/placement.csv	not_placed	numeric	continuous	22	0.0	28.2
labs/independent-expenditures/data/ie_candidates.csv	candidate	character	categorical	30	0.0	HARRIS, KAMALA
labs/independent-expenditures/data/ie_candidates.csv	office	character	categorical	3	0.0	P
labs/independent-expenditures/data/ie_candidates.csv	party	character	categorical	3	13.3	DEMOCRATIC PARTY
labs/independent-expenditures/data/ie_candidates.csv	supporting	numeric	continuous	30	0.0	774873664.230001
labs/independent-expenditures/data/ie_candidates.csv	opposing	numeric	continuous	30	0.0	575335871.85
labs/independent-expenditures/data/ie_candidates.csv	total	numeric	continuous	30	0.0	1350209536.08
labs/independent-expenditures/data/ie_candidates.csv	pct_against	numeric	continuous	29	0.0	42.6
labs/independent-expenditures/data/ie_committees.csv	spender	character	categorical	25	0.0	FF PAC
labs/independent-expenditures/data/ie_committees.csv	amount	numeric	continuous	25	0.0	505077660.37
labs/independent-expenditures/data/ie_committees.csv	against	numeric	continuous	25	0.0	577328.88
labs/independent-expenditures/data/ie_committees.csv	pct_against	numeric	continuous	22	0.0	0.1
labs/independent-expenditures/data/ie_outliers.csv	spender	character	categorical	6	0.0	THE COURT OF DIVINE JUSTICE
labs/independent-expenditures/data/ie_outliers.csv	cand_name	character	categorical	4	0.0	AKHLAGHY, NADER
labs/independent-expenditures/data/ie_outliers.csv	amount	numeric	continuous	8	0.0	9978412568
labs/independent-expenditures/data/ie_outliers.csv	pur	character	categorical	6	0.0	Political Contribution
labs/independent-expenditures/data/ie_outliers.csv	file_num	integer	code	8	0.0	1778759
labs/independent-expenditures/data/ie_outliers.csv	sup_opp	character	constant	1	0.0	S
labs/independent-expenditures/data/ie_summary.csv	version	character	dichotomous	2	0.0	raw
labs/independent-expenditures/data/ie_summary.csv	side	character	dichotomous	2	0.0	support
labs/independent-expenditures/data/ie_summary.csv	dollars	numeric	continuous	3	0.0	46940819964.1391
labs/independent-expenditures/data/ie_summary.csv	pct	numeric	continuous	4	0.0	94.5
labs/jury-selection/data/flowers.csv	trial	character	categorical	6	0.0	Flowers I
labs/jury-selection/data/flowers.csv	black_eligible	integer	count	5	0.0	5
labs/jury-selection/data/flowers.csv	black_struck	integer	count	4	0.0	5
labs/jury-selection/data/flowers.csv	white_eligible	integer	count	6	0.0	6
labs/jury-selection/data/flowers.csv	white_struck	integer	count	4	0.0	6
labs/jury-selection/data/flowers.csv	unknown_eligible	integer	count	3	0.0	26
labs/jury-selection/data/flowers.csv	batson_claim	character	dichotomous	2	0.0	TRUE
labs/jury-selection/data/flowers.csv	verdict	character	dichotomous	2	0.0	Guilty on at least one offense
labs/jury-selection/data/strikes.csv	side	character	dichotomous	2	0.0	state
labs/jury-selection/data/strikes.csv	race	character	dichotomous	2	0.0	Black
labs/jury-selection/data/strikes.csv	eligible	integer	count	4	0.0	1811
labs/jury-selection/data/strikes.csv	struck	integer	count	4	0.0	902
labs/jury-selection/data/strikes.csv	pct	numeric	continuous	4	0.0	49.8
labs/jury-selection/data/trials.csv	trial	character	categorical	211	0.0	1992-2061--Robert Triplett
labs/jury-selection/data/trials.csv	black_eligible	integer	count	17	0.0	3
labs/jury-selection/data/trials.csv	black_struck	integer	count	13	0.0	3
labs/jury-selection/data/trials.csv	white_eligible	integer	count	30	0.0	12
labs/jury-selection/data/trials.csv	white_struck	integer	count	9	0.0	3
labs/levels-of-aggregation/data/consistency.csv	comparison	character	categorical	4	0.0	Georgia Democratic votes
labs/levels-of-aggregation/data/consistency.csv	from	character	categorical	3	0.0	2,701 precincts summed
labs/levels-of-aggregation/data/consistency.csv	value_from	numeric	continuous	4	0.0	2,548,006
labs/levels-of-aggregation/data/consistency.csv	against	character	categorical	3	0.0	159 counties, same source
labs/levels-of-aggregation/data/consistency.csv	value_against	numeric	continuous	5	0.0	2,548,006
labs/levels-of-aggregation/data/consistency.csv	difference	numeric	continuous	5	0.0	0
labs/levels-of-aggregation/data/consistency.csv	pct_difference	numeric	continuous	5	0.0	0
labs/levels-of-aggregation/data/cvr_facts.csv	quantity	character	categorical	11	0.0	ballots in the file
labs/levels-of-aggregation/data/cvr_facts.csv	value	numeric	continuous	11	0.0	340778
labs/levels-of-aggregation/data/cvr_second.csv	first	character	categorical	6	0.0	Begich, Nick
labs/levels-of-aggregation/data/cvr_second.csv	second	character	categorical	7	0.0	(no second choice)
labs/levels-of-aggregation/data/cvr_second.csv	ballots	integer	count	42	0.0	121602
labs/levels-of-aggregation/data/decision.csv	question	character	categorical	10	0.0	Did Begich voters who ranked a second ch
labs/levels-of-aggregation/data/decision.csv	right_rung	character	categorical	8	0.0	ballot
labs/levels-of-aggregation/data/decision.csv	why	character	categorical	10	0.0	The two rankings must sit on the same ba
labs/levels-of-aggregation/data/decision.csv	the_trap	character	categorical	10	0.0	Precinct returns for an RCV race give ro
labs/levels-of-aggregation/data/eco_county.csv	county	character	categorical	159	0.0	Appling
labs/levels-of-aggregation/data/eco_county.csv	votes	integer	count	159	0.0	8341
labs/levels-of-aggregation/data/eco_county.csv	dem	integer	count	156	0.0	1779
labs/levels-of-aggregation/data/eco_county.csv	mail	integer	count	158	0.0	1482
labs/levels-of-aggregation/data/eco_county.csv	mail_pct	numeric	continuous	159	0.0	17.7676537585421
labs/levels-of-aggregation/data/eco_county.csv	dem_pct	numeric	continuous	159	0.0	21.328377892339
labs/levels-of-aggregation/data/eco_estimates.csv	level	character	dichotomous	2	0.0	precinct
labs/levels-of-aggregation/data/eco_estimates.csv	units	integer	dichotomous	2	0.0	2653
labs/levels-of-aggregation/data/eco_estimates.csv	correlation	numeric	dichotomous	2	0.0	0.599
labs/levels-of-aggregation/data/eco_estimates.csv	est_by_mail	numeric	dichotomous	2	0.0	194
labs/levels-of-aggregation/data/eco_estimates.csv	est_not_by_mail	numeric	dichotomous	2	0.0	-2.2
labs/levels-of-aggregation/data/eco_estimates.csv	bound_lower	numeric	dichotomous	2	0.0	15.2
labs/levels-of-aggregation/data/eco_estimates.csv	bound_upper	numeric	dichotomous	2	0.0	98.4
labs/levels-of-aggregation/data/eco_estimates.csv	truth_by_mail	numeric	constant	1	0.0	64.5
labs/levels-of-aggregation/data/eco_estimates.csv	truth_not_by_mail	numeric	constant	1	0.0	44.1
labs/levels-of-aggregation/data/eco_estimates.csv	error_by_mail	numeric	dichotomous	2	0.0	129.5
labs/levels-of-aggregation/data/eco_precinct.csv	unit	character	categorical	400	0.0	Appling|1B
labs/levels-of-aggregation/data/eco_precinct.csv	county	character	categorical	29	0.0	Appling
labs/levels-of-aggregation/data/eco_precinct.csv	votes	integer	count	383	0.0	993
labs/levels-of-aggregation/data/eco_precinct.csv	dem	integer	count	352	0.0	116
labs/levels-of-aggregation/data/eco_precinct.csv	mail	integer	count	327	0.0	170
labs/levels-of-aggregation/data/eco_precinct.csv	mail_pct	numeric	continuous	399	0.0	17.1198388721047
labs/levels-of-aggregation/data/eco_precinct.csv	dem_pct	numeric	continuous	399	0.0	11.6817724068479
labs/levels-of-aggregation/data/ga_levels.csv	level	character	constant	1	0.0	precinct
labs/levels-of-aggregation/data/ga_levels.csv	unit	character	categorical	400	0.0	Appling|1B
labs/levels-of-aggregation/data/ga_levels.csv	dem	integer	count	357	0.0	108
labs/levels-of-aggregation/data/ga_levels.csv	rep	integer	count	372	0.0	921
labs/levels-of-aggregation/data/ga_levels.csv	two_party_votes	integer	count	382	0.0	1029
labs/levels-of-aggregation/data/ga_levels.csv	dem_share	numeric	continuous	400	0.0	10.4956268221574
labs/levels-of-aggregation/data/ladder.csv	rung	integer	count	7	0.0	0
labs/levels-of-aggregation/data/ladder.csv	level	character	categorical	7	0.0	ballot
labs/levels-of-aggregation/data/ladder.csv	units_nationally	integer	count	7	0.0	158211780
labs/levels-of-aggregation/data/ladder.csv	units_in_georgia	integer	count	5	42.9	2701
labs/levels-of-aggregation/data/ladder.csv	a_row_is	character	categorical	7	0.0	one voter's ballot
labs/levels-of-aggregation/data/ladder.csv	published_for	character	categorical	7	0.0	a handful of jurisdictions
labs/levels-of-aggregation/data/ladder.csv	share_of_voters_pct	numeric	continuous	6	0.0	100
labs/levels-of-aggregation/data/level_stats.csv	level	character	categorical	4	0.0	precinct
labs/levels-of-aggregation/data/level_stats.csv	units	integer	count	4	0.0	2684
labs/levels-of-aggregation/data/level_stats.csv	mean_dem_share	numeric	continuous	3	0.0	48.9
labs/levels-of-aggregation/data/level_stats.csv	sd_dem_share	numeric	continuous	4	0.0	24.68
labs/levels-of-aggregation/data/level_stats.csv	min_dem_share	numeric	continuous	4	0.0	3.4
labs/levels-of-aggregation/data/level_stats.csv	max_dem_share	numeric	continuous	4	0.0	100
labs/levels-of-aggregation/data/level_stats.csv	variance_retained_pct	numeric	continuous	4	0.0	100
labs/levels-of-aggregation/data/maup_draws.csv	draw	integer	count	400	0.0	1
labs/levels-of-aggregation/data/maup_draws.csv	correlation	numeric	continuous	362	0.0	0.6999
labs/levels-of-aggregation/data/maup_null.csv	grouping	character	categorical	3	0.0	2,653 precincts, ungrouped
labs/levels-of-aggregation/data/maup_null.csv	units	integer	dichotomous	2	0.0	2653
labs/levels-of-aggregation/data/maup_null.csv	correlation	numeric	continuous	3	0.0	0.599
labs/levels-of-aggregation/data/maup_null.csv	note	character	categorical	3	0.0	the finest unit with published returns
labs/levels-of-aggregation/data/method_truth.csv	candidate	character	categorical	3	0.0	Donald J. Trump
labs/levels-of-aggregation/data/method_truth.csv	by_mail	integer	count	3	0.0	451157
labs/levels-of-aggregation/data/method_truth.csv	not_by_mail	integer	count	3	0.0	2010680
labs/levels-of-aggregation/data/method_truth.csv	total	integer	count	3	0.0	2461837
labs/levels-of-aggregation/data/method_truth.csv	pct_of_this_candidates_votes_by_mail	numeric	continuous	3	0.0	18.3
labs/levels-of-aggregation/data/not_counties.csv	state	character	dichotomous	2	0.0	Alaska
labs/levels-of-aggregation/data/not_counties.csv	rows_that_are_not_counties	integer	dichotomous	2	0.0	37
labs/levels-of-aggregation/data/not_counties.csv	what_the_row_actually_is	character	dichotomous	2	0.0	State House District 1 ... State House D
labs/levels-of-aggregation/data/rpv_check.csv	quantity	character	categorical	5	0.0	Black voters in the 17 precincts
labs/levels-of-aggregation/data/rpv_check.csv	value	numeric	continuous	5	0.0	4631
labs/levels-of-aggregation/data/seat_vote.csv	measure	character	categorical	8	0.0	Georgia two-party Democratic share, from
labs/levels-of-aggregation/data/seat_vote.csv	value	numeric	continuous	8	0.0	48.9
labs/levels-of-aggregation/data/suitability.csv	question	character	categorical	8	0.0	second choices on a ballot
labs/levels-of-aggregation/data/suitability.csv	level	character	categorical	7	0.0	ballot
labs/levels-of-aggregation/data/suitability.csv	fit	integer	continuous	4	0.0	2
labs/levels-of-aggregation/data/suitability.csv	label	character	categorical	4	0.0	the right rung
labs/lobbying/data/entities.csv	entity	character	categorical	40	0.0	HOUSE OF REPRESENTATIVES
labs/lobbying/data/entities.csv	mentions	integer	count	31	0.0	2511
labs/lobbying/data/filings.csv	client	character	categorical	382	0.0	NATIONAL WOMEN'S SHELTER NETWORK, INC.
labs/lobbying/data/filings.csv	registrant	character	categorical	147	0.0	NATIONAL WOMEN'S SHELTER NETWORK, INC.
labs/lobbying/data/filings.csv	client_state	character	categorical	41	2.5	FL
labs/lobbying/data/filings.csv	amount	integer	count	49	0.0	0
labs/lobbying/data/filings.csv	n_issues	integer	count	8	0.0	4
labs/lobbying/data/filings.csv	n_lobbyists	integer	count	7	0.0	1
labs/lobbying/data/issues.csv	issue	character	categorical	76	0.0	Budget/Appropriations
labs/lobbying/data/issues.csv	mentions	integer	count	41	0.0	395
labs/lobbying/data/lobbyists.csv	name	character	categorical	391	0.0	ANDREW FINCH
labs/lobbying/data/lobbyists.csv	former_government_position	character	text	105	72.8	Staff Asst Rep Conte/Leg Asst Rep Bonill
labs/mapping/data/counties.csv	fips	integer	code	400	0.0	13101
labs/mapping/data/counties.csv	name	character	categorical	325	0.0	Echols
labs/mapping/data/counties.csv	state	character	categorical	44	0.0	Georgia
labs/mapping/data/counties.csv	votes_dem	integer	count	388	0.0	127
labs/mapping/data/counties.csv	votes_gop	integer	count	395	0.0	1307
labs/mapping/data/counties.csv	votes_tot	integer	count	396	0.0	1438
labs/mapping/data/counties.csv	two	integer	count	396	0.0	1434
labs/mapping/data/counties.csv	winner	character	dichotomous	2	0.0	R
labs/mapping/data/counties.csv	margin	numeric	continuous	400	0.0	82.2873082287308
labs/mapping/data/counties.csv	aland_km2	numeric	continuous	400	0.0	1088.84947
labs/mapping/data/counties.csv	density	numeric	continuous	400	0.0	1.31698645176362
labs/mapping/data/counties.csv	pop	integer	count	397	0.0	3697
labs/mapping/data/counties.csv	cx	integer	count	309	0.0	1127
labs/mapping/data/counties.csv	cy	integer	count	286	0.0	700
labs/mapping/data/counties.csv	gcol	integer	count	122	0.0	154
labs/mapping/data/counties.csv	grow	integer	count	89	0.0	101
labs/mapping/data/counties.csv	gx	integer	count	122	0.0	1120
labs/mapping/data/counties.csv	gy	integer	count	89	0.0	696
labs/mapping/data/counties.csv	r	numeric	continuous	396	0.0	1.28500631385318
labs/mapping/data/counties.csv	grid_shift_km	numeric	continuous	21	0.0	9.60837402964798
labs/mapping/data/county_rings.csv	id	integer	code	28	0.0	13101
labs/mapping/data/county_rings.csv	part	integer	count	28	0.0	1
labs/mapping/data/county_rings.csv	x	integer	count	203	0.0	1121
labs/mapping/data/county_rings.csv	y	integer	count	208	0.0	695
labs/mapping/data/dorling.csv	fips	integer	code	400	0.0	13101
labs/mapping/data/dorling.csv	x	integer	count	319	0.0	1127
labs/mapping/data/dorling.csv	y	integer	count	294	0.0	700
labs/mapping/data/dorling.csv	r	numeric	continuous	103	0.0	1.3
labs/mapping/data/dorling.csv	winner	character	dichotomous	2	0.0	R
labs/mapping/data/excluded.csv	fips	integer	code	51	0.0	02001
labs/mapping/data/excluded.csv	name	character	categorical	51	0.0	State House District 1
labs/mapping/data/excluded.csv	state	character	categorical	3	0.0	Alaska
labs/mapping/data/excluded.csv	votes	integer	count	50	0.0	8228
labs/mapping/data/excluded.csv	reason	character	categorical	3	0.0	Alaska reports 40 State House Districts;
labs/mapping/data/facts.csv	key	character	identifier	124	0.0	geo_url
labs/mapping/data/facts.csv	value	character	categorical	116	0.0	https://www2.census.gov/geo/tiger/GENZ20
labs/mapping/data/grid_cells.csv	fips	integer	code	400	0.0	13101
labs/mapping/data/grid_cells.csv	gcol	integer	count	122	0.0	154
labs/mapping/data/grid_cells.csv	grow	integer	count	89	0.0	101
labs/mapping/data/grid_cells.csv	gx	integer	count	122	0.0	1120
labs/mapping/data/grid_cells.csv	gy	integer	count	89	0.0	696
labs/mapping/data/grid_cells.csv	winner	character	dichotomous	2	0.0	R
labs/mapping/data/lorenz.csv	rank	integer	count	400	0.0	1
labs/mapping/data/lorenz.csv	cum_land	numeric	continuous	400	0.0	0.0493
labs/mapping/data/lorenz.csv	cum_votes	numeric	continuous	400	0.0	0.0001
labs/mapping/data/lorenz.csv	cum_counties	numeric	continuous	400	0.0	0.0322
labs/mapping/data/lorenz.csv	winner	character	dichotomous	2	0.0	R
labs/mapping/data/parity.csv	quantity	character	categorical	7	0.0	pct_counties_R
labs/mapping/data/parity.csv	before_simplification	numeric	continuous	6	0.0	85.5902219363139
labs/mapping/data/parity.csv	after_simplification	numeric	continuous	6	0.0	85.5902219363139
labs/mapping/data/parity.csv	difference	integer	constant	1	0.0	0
labs/mapping/data/state_rings.csv	id	integer	code	12	0.0	01
labs/mapping/data/state_rings.csv	part	integer	count	12	0.0	1
labs/mapping/data/state_rings.csv	x	integer	count	282	0.0	963
labs/mapping/data/state_rings.csv	y	integer	count	279	0.0	728
labs/media-attention/data/campaign_events_2024.csv	date	date	date	9	0.0	2024-06-27
labs/media-attention/data/campaign_events_2024.csv	event	character	categorical	9	0.0	First presidential debate (Biden-Trump)
labs/media-attention/data/wiki_attention_2024.csv	date	date	date	366	0.0	2024-01-01
labs/media-attention/data/wiki_attention_2024.csv	article	character	dichotomous	2	0.0	2024_United_States_presidential_election
labs/media-attention/data/wiki_attention_2024.csv	views	integer	count	400	0.0	39795
labs/midterm-loss/data/house_midterms.csv	election_year	integer	count	84	0.0	1858
labs/midterm-loss/data/house_midterms.csv	congress	integer	count	84	0.0	36
labs/midterm-loss/data/house_midterms.csv	seats	integer	count	18	0.0	238
labs/midterm-loss/data/house_midterms.csv	dem	integer	count	68	0.0	83
labs/midterm-loss/data/house_midterms.csv	rep	integer	count	67	0.0	116
labs/midterm-loss/data/house_midterms.csv	pres_party	character	dichotomous	2	0.0	D
labs/midterm-loss/data/house_midterms.csv	midterm	character	dichotomous	2	0.0	TRUE
labs/midterm-loss/data/house_midterms.csv	pres_party_seats	integer	count	69	0.0	83
labs/midterm-loss/data/house_midterms.csv	pres_party_change	integer	continuous	68	1.2	-39
labs/migration/data/arcs.csv	hub	character	dichotomous	2	0.0	California
labs/migration/data/arcs.csv	dir	character	dichotomous	2	0.0	in
labs/migration/data/arcs.csv	other	character	categorical	52	0.0	Delaware
labs/migration/data/arcs.csv	est	integer	count	145	0.0	149
labs/migration/data/arcs.csv	moe	integer	count	144	0.0	144
labs/migration/data/arcs.csv	sig	character	dichotomous	2	0.0	TRUE
labs/migration/data/arcs.csv	x0	numeric	continuous	52	0.0	818.6
labs/migration/data/arcs.csv	y0	numeric	continuous	52	0.0	388.9
labs/migration/data/arcs.csv	cx	numeric	continuous	145	0.0	490.9
labs/migration/data/arcs.csv	cy	numeric	continuous	141	0.0	220.2
labs/migration/data/arcs.csv	x1	numeric	continuous	52	0.0	137.1
labs/migration/data/arcs.csv	y1	numeric	continuous	52	0.0	324.1
labs/migration/data/county_focus.csv	state_a	character	categorical	12	0.0	California
labs/migration/data/county_focus.csv	county_a	character	categorical	40	0.0	Orange County
labs/migration/data/county_focus.csv	into_b	integer	count	40	0.0	38761
labs/migration/data/county_focus.csv	into_b_moe	integer	count	39	0.0	2562
labs/migration/data/county_focus.csv	sig_in	character	constant	1	0.0	TRUE
labs/migration/data/county_focus.csv	out_of_b	integer	count	40	0.0	23839
labs/migration/data/county_focus.csv	out_of_b_moe	integer	count	37	0.0	1290
labs/migration/data/flows.csv	from_state	character	categorical	52	0.0	Alaska
labs/migration/data/flows.csv	to_state	character	categorical	8	0.0	Alabama
labs/migration/data/flows.csv	est	integer	count	307	9.0	387
labs/migration/data/flows.csv	moe	integer	count	300	9.0	404
labs/migration/data/flows.csv	lo	integer	count	250	9.0	0
labs/migration/data/flows.csv	hi	integer	count	319	9.0	791
labs/migration/data/flows.csv	sig	character	dichotomous	2	0.0	FALSE
labs/migration/data/flows.csv	flag	character	constant	1	91.0	N
labs/migration/data/map_insets.csv	piece	character	categorical	3	0.0	ak
labs/migration/data/map_insets.csv	label	character	categorical	3	0.0	Alaska
labs/migration/data/map_insets.csv	x0	integer	count	3	0.0	10
labs/migration/data/map_insets.csv	x1	integer	count	3	0.0	236
labs/migration/data/map_insets.csv	y0	integer	count	3	0.0	41
labs/migration/data/map_insets.csv	y1	integer	count	3	0.0	169
labs/migration/data/map_states.csv	fips	integer	code	52	0.0	06
labs/migration/data/map_states.csv	piece	character	categorical	4	0.0	conus
labs/migration/data/map_states.csv	pts	character	text	132	0.0	140 281 1 -2 0 -1 1 0 1 -1 1 1 -1 2 -2 2
labs/migration/data/meta.csv	key	character	identifier	36	0.0	focus_state
labs/migration/data/meta.csv	value	character	categorical	34	0.0	California
labs/migration/data/mobility.csv	year	integer	count	65	0.0	1948
labs/migration/data/mobility.csv	period	character	categorical	65	0.0	1947-1948
labs/migration/data/mobility.csv	movers	numeric	continuous	51	0.0	20.2
labs/migration/data/mobility.csv	same_county	numeric	continuous	46	0.0	13.6
labs/migration/data/mobility.csv	same_state_diff_county	numeric	continuous	20	0.0	3.3
labs/migration/data/mobility.csv	diff_state	numeric	continuous	23	0.0	3.1
labs/migration/data/mobility.csv	abroad	numeric	continuous	10	0.0	0.3
labs/migration/data/states.csv	state	character	categorical	52	0.0	Alabama
labs/migration/data/states.csv	fips	integer	code	52	0.0	01
labs/migration/data/states.csv	piece	character	categorical	4	0.0	conus
labs/migration/data/states.csv	is_state	character	dichotomous	2	0.0	TRUE
labs/migration/data/states.csv	pop1	integer	count	52	0.0	5102944
labs/migration/data/states.csv	pop_total	integer	count	52	0.0	5157699
labs/migration/data/states.csv	in_est	integer	count	52	0.0	119890
labs/migration/data/states.csv	in_moe	integer	count	52	0.0	9899
labs/migration/data/states.csv	out_est	integer	count	52	0.0	97658
labs/migration/data/states.csv	out_moe	integer	count	52	0.0	8922
labs/migration/data/states.csv	net	integer	continuous	52	0.0	22232
labs/migration/data/states.csv	net_moe	numeric	continuous	52	0.0	13326.3755387577
labs/migration/data/states.csv	net_sig	character	dichotomous	2	0.0	TRUE
labs/migration/data/states.csv	in_per1k	numeric	continuous	52	0.0	23.4942809484094
labs/migration/data/states.csv	out_per1k	numeric	continuous	52	0.0	19.1375801890046
labs/migration/data/states.csv	net_per1k	numeric	continuous	52	0.0	4.35670075940477
labs/migration/data/states.csv	sig_in_n	integer	count	30	0.0	34
labs/migration/data/states.csv	sig_out_n	integer	count	29	0.0	30
labs/migration/data/states.csv	within_est	integer	count	52	0.0	437829
labs/migration/data/states.csv	abroad_est	integer	count	52	0.0	22494
labs/migration/data/states.csv	abroad_moe	integer	count	50	0.0	4952
labs/migration/data/states.csv	abroad_per1k	numeric	continuous	52	0.0	4.40804367047728
labs/migration/data/states.csv	foreignorigin_est	integer	count	52	0.0	21176
labs/migration/data/states.csv	born_state_est	integer	count	52	0.0	3410122
labs/migration/data/states.csv	born_state_moe	integer	count	52	0.0	23936
labs/migration/data/states.csv	born_state_pct	numeric	continuous	52	0.0	66.1171192812919
labs/migration/data/states.csv	born_otherstate_est	integer	count	52	0.0	1467711
labs/migration/data/states.csv	born_otherstate_pct	numeric	continuous	52	0.0	28.4567013313495
labs/migration/data/states.csv	born_foreign_est	integer	count	52	0.0	270505
labs/migration/data/states.csv	born_foreign_moe	integer	count	52	0.0	12000
labs/migration/data/states.csv	born_foreign_pct	numeric	continuous	52	0.0	5.24468372427317
labs/migration/data/states.csv	born_pr_est	integer	count	51	1.9	7736
labs/migration/data/states.csv	born_pr_pct	numeric	continuous	51	1.9	0.149989365412755
labs/migration/data/states.csv	born_island_est	integer	count	49	3.8	1625
labs/migration/data/states.csv	lat	numeric	continuous	52	0.0	33.016191
labs/migration/data/states.csv	lon	numeric	continuous	52	0.0	-86.753353
labs/migration/data/states.csv	mx	numeric	continuous	52	0.0	662.086136683232
labs/migration/data/states.csv	my	numeric	continuous	52	0.0	235.936628460835
labs/models-markets/data/polymarket_resolved.csv	question	character	text	400	0.0	Will Donald Trump win the 2024 US Presid
labs/models-markets/data/polymarket_resolved.csv	p7	numeric	continuous	137	0.0	0.6585
labs/models-markets/data/polymarket_resolved.csv	p30	numeric	continuous	135	6.5	0.5015
labs/models-markets/data/polymarket_resolved.csv	outcome	integer	dichotomous	2	0.0	1
labs/models-markets/data/polymarket_resolved.csv	volume	integer	count	400	0.0	1531479285
labs/models-markets/data/polymarket_resolved.csv	end_date	date	date	84	0.0	2024-11-05
labs/officeholder-age/data/PROVENANCE.tsv	url	character	categorical	3	0.0	https://voteview.com/static/data/out/mem
labs/officeholder-age/data/PROVENANCE.tsv	first_seen	character	constant	1	0.0	2026-08-10
labs/officeholder-age/data/PROVENANCE.tsv	last_seen	character	constant	1	0.0	2026-08-10
labs/officeholder-age/data/PROVENANCE.tsv	bytes	integer	count	3	0.0	6201247
labs/officeholder-age/data/PROVENANCE.tsv	sha256	character	categorical	3	0.0	sha256:d086a15ff06499e11afe759d957af7c8e
labs/officeholder-age/data/PROVENANCE.tsv	rows	integer	dichotomous	3	33.3	51062
labs/officeholder-age/data/age_by_congress.csv	congress	integer	count	119	0.0	1
labs/officeholder-age/data/age_by_congress.csv	year	integer	count	119	0.0	1789
labs/officeholder-age/data/age_by_congress.csv	chamber	character	categorical	3	0.0	Congress
labs/officeholder-age/data/age_by_congress.csv	n	integer	count	200	0.0	95
labs/officeholder-age/data/age_by_congress.csv	n_age	integer	count	188	0.0	95
labs/officeholder-age/data/age_by_congress.csv	median_age	numeric	continuous	37	0.0	45
labs/officeholder-age/data/age_by_congress.csv	mean_age	numeric	continuous	357	0.0	44.8
labs/officeholder-age/data/age_by_congress.csv	p25_age	numeric	continuous	56	0.0	38.5
labs/officeholder-age/data/age_by_congress.csv	p75_age	numeric	continuous	59	0.0	51
labs/officeholder-age/data/age_by_congress.csv	min_age	integer	count	22	0.0	25
labs/officeholder-age/data/age_by_congress.csv	max_age	integer	count	34	0.0	68
labs/officeholder-age/data/age_by_congress.csv	pct_65plus	numeric	continuous	330	0.0	1.05263157894737
labs/officeholder-age/data/age_by_congress.csv	pct_70plus	numeric	continuous	285	0.0	0
labs/officeholder-age/data/age_by_congress.csv	pct_80plus	numeric	continuous	143	0.0	0
labs/officeholder-age/data/age_by_congress.csv	mean_entry_age	numeric	continuous	357	0.0	44.8
labs/officeholder-age/data/age_by_congress.csv	mean_years_since_entry	numeric	continuous	349	0.0	0
labs/officeholder-age/data/age_by_congress.csv	median_entry_age	numeric	continuous	24	0.0	45
labs/officeholder-age/data/age_by_congress.csv	median_years_since_entry	integer	count	13	0.0	0
labs/officeholder-age/data/checks.csv	check	character	categorical	17	0.0	Voteview rows
labs/officeholder-age/data/checks.csv	value	character	categorical	17	0.0	51,062
labs/officeholder-age/data/entry_tenure.csv	icpsr	integer	count	375	0.0	154
labs/officeholder-age/data/entry_tenure.csv	chamber	character	dichotomous	2	0.0	House
labs/officeholder-age/data/entry_tenure.csv	bioname	character	categorical	373	0.0	AMES, Fisher
labs/officeholder-age/data/entry_tenure.csv	born	integer	count	50	2.2	1758
labs/officeholder-age/data/entry_tenure.csv	entry_congress	integer	count	7	0.0	1
labs/officeholder-age/data/entry_tenure.csv	last_congress	integer	count	20	0.0	4
labs/officeholder-age/data/entry_tenure.csv	n_congresses	integer	count	13	0.0	4
labs/officeholder-age/data/entry_tenure.csv	entry_year	integer	count	7	0.0	1789
labs/officeholder-age/data/entry_tenure.csv	entry_age	integer	count	44	2.2	31
labs/officeholder-age/data/entry_tenure.csv	years_served	integer	count	13	0.0	8
labs/officeholder-age/data/entry_tenure.csv	span_years	integer	count	17	0.0	8
labs/officeholder-age/data/entry_tenure.csv	still_serving	character	constant	1	0.0	FALSE
labs/officeholder-age/data/entry_tenure.csv	prior_house	character	dichotomous	2	0.0	FALSE
labs/officeholder-age/data/life_expectancy.csv	year	integer	count	119	0.0	1900
labs/officeholder-age/data/life_expectancy.csv	e0_annual	numeric	continuous	92	0.0	47.3
labs/officeholder-age/data/life_expectancy.csv	e0_hus	numeric	continuous	21	78.2	47.3
labs/officeholder-age/data/life_expectancy.csv	e65	numeric	continuous	18	79.0	13.9
labs/officeholder-age/data/life_expectancy.csv	e75	numeric	continuous	13	82.4	10.4
labs/officeholder-age/data/members.csv	congress	integer	count	4	0.0	1
labs/officeholder-age/data/members.csv	year	integer	count	4	0.0	1789
labs/officeholder-age/data/members.csv	chamber	character	categorical	3	0.0	President
labs/officeholder-age/data/members.csv	icpsr	integer	count	224	0.0	99869
labs/officeholder-age/data/members.csv	bioname	character	categorical	224	0.0	WASHINGTON, George
labs/officeholder-age/data/members.csv	state_abbrev	character	categorical	16	0.0	USA
labs/officeholder-age/data/members.csv	party_code	integer	code	4	0.0	5000
labs/officeholder-age/data/members.csv	born	integer	count	42	1.5	1736
labs/officeholder-age/data/members.csv	died	integer	count	54	1.0	1800
